src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,dl_dst,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
192.168.21.3,192.168.56.101,0,1031012,654,23,1,08:00:27:4c:52:09,18830940,31045,3,2,24750,24750,17228,13817,16418185,2412755,0,0,0,0,0,0,0,0,2193
192.168.56.101,192.168.21.3,0,152081,844,23,LOCAL,08:00:27:3b:03:29,18237524,24753,3,2,24750,24750,11098,13655,15855871,2381653,0,0,0,0,0,0,0,0,2193
192.168.56.200,192.168.56.101,0,2990,26,66,LOCAL,08:00:27:21:b1:d0,18360193,26538,6,5,26538,26538,15409,11129,2368206,15991987,0,0,0,0,0,0,0,0,2193
192.168.56.101,8.8.8.8,0,2538,30,66,1,08:00:27:3f:97:25,27840067,32790,6,5,26538,26538,15430,17360,2587836,25252231,0,0,0,0,0,0,0,0,2193
192.168.56.101,4.2.2.2,0,2779,33,61,1,08:00:27:3f:97:25,27840067,32790,6,5,26538,26538,15430,17360,2587836,25252231,0,0,0,0,0,0,0,0,2193
192.168.56.101,192.168.21.3,0,153265,846,23,1,08:00:27:3f:97:25,27840067,32790,6,5,26538,26538,15430,17360,2587836,25252231,0,0,0,0,0,0,0,0,2193
192.168.21.3,192.168.56.101,0,1031012,654,23,LOCAL,08:00:27:21:b1:d0,18360193,26538,6,5,26538,26538,15409,11129,2368206,15991987,0,0,0,0,0,0,0,0,2193
192.168.21.3,192.168.56.101,0,1072510,687,24,1,08:00:27:4c:52:09,18880364,31132,3,2,24825,24825,17274,13858,16460534,2419830,0,0,0,0,0,0,0,0,2194
192.168.56.101,192.168.21.3,0,159620,886,24,LOCAL,08:00:27:3b:03:29,18285494,24825,3,2,24825,24825,11129,13696,15896796,2388698,0,0,0,0,0,0,0,0,2194
192.168.56.200,192.168.56.101,0,2990,26,67,LOCAL,08:00:27:21:b1:d0,18419573,26630,6,5,26613,26613,15461,11169,2375736,16043837,0,0,0,0,0,0,0,0,2194
192.168.56.101,8.8.8.8,0,2538,30,67,1,08:00:27:3f:97:25,27928941,32901,6,5,26613,26613,15482,17419,2596094,25332847,0,0,0,0,0,0,0,0,2194
192.168.56.101,4.2.2.2,0,2779,33,62,1,08:00:27:3f:97:25,27928941,32901,6,5,26613,26613,15482,17419,2596094,25332847,0,0,0,0,0,0,0,0,2194
192.168.56.101,192.168.21.3,0,160834,888,24,1,08:00:27:3f:97:25,27928941,32901,6,5,26613,26613,15482,17419,2596094,25332847,0,0,0,0,0,0,0,0,2194
192.168.21.3,192.168.56.101,0,1072510,687,24,LOCAL,08:00:27:21:b1:d0,18419573,26630,6,5,26613,26613,15461,11169,2375736,16043837,0,0,0,0,0,0,0,0,2194
192.168.21.3,192.168.56.101,0,1124019,723,25,1,08:00:27:4c:52:09,18934289,31223,3,2,24907,24907,17324,13899,16508027,2426262,0,0,0,0,0,0,0,0,2195
192.168.56.101,192.168.21.3,0,166419,932,25,LOCAL,08:00:27:3b:03:29,18337799,24899,3,2,24907,24907,11162,13737,15942705,2395094,0,0,0,0,0,0,0,0,2195
192.168.56.200,192.168.56.101,0,3192,28,68,LOCAL,08:00:27:21:b1:d0,18460720,26690,6,5,26701,26701,15495,11195,2380801,16079919,0,0,0,0,0,0,0,0,2195
192.168.56.101,8.8.8.8,0,2684,32,68,1,08:00:27:3f:97:25,27990246,32974,6,5,26701,26701,15516,17458,2601635,25388611,0,0,0,0,0,0,0,0,2195
192.168.56.101,4.2.2.2,0,2925,35,63,1,08:00:27:3f:97:25,27990246,32974,6,5,26701,26701,15516,17458,2601635,25388611,0,0,0,0,0,0,0,0,2195
192.168.56.101,192.168.21.3,0,167687,934,26,1,08:00:27:3f:97:25,27990246,32974,6,5,26701,26701,15516,17458,2601635,25388611,0,0,0,0,0,0,0,0,2195
192.168.21.3,192.168.56.101,0,1124019,723,26,LOCAL,08:00:27:21:b1:d0,18460720,26690,6,5,26701,26701,15495,11195,2380801,16079919,0,0,0,0,0,0,0,0,2195
192.168.21.3,192.168.56.101,0,1154667,741,27,1,08:00:27:4c:52:09,18982068,31294,3,2,24946,24946,17365,13929,16550009,2432059,0,0,0,0,0,0,0,0,2196
192.168.56.101,192.168.21.3,0,170648,953,27,LOCAL,08:00:27:3b:03:29,18384038,24952,3,2,24946,24946,11185,13767,15983177,2400861,0,0,0,0,0,0,0,0,2196
192.168.56.200,192.168.56.101,0,3192,28,69,LOCAL,08:00:27:21:b1:d0,18506891,26743,6,5,26740,26740,15525,11218,2386178,16120713,0,0,0,0,0,0,0,0,2196
192.168.56.101,8.8.8.8,0,2684,32,69,1,08:00:27:3f:97:25,28064089,33045,6,5,26740,26740,15546,17499,2607432,25456657,0,0,0,0,0,0,0,0,2196
192.168.56.101,4.2.2.2,0,2925,35,64,1,08:00:27:3f:97:25,28064089,33045,6,5,26740,26740,15546,17499,2607432,25456657,0,0,0,0,0,0,0,0,2196
192.168.56.101,192.168.21.3,0,171934,955,27,1,08:00:27:3f:97:25,28064089,33045,6,5,26740,26740,15546,17499,2607432,25456657,0,0,0,0,0,0,0,0,2196
192.168.21.3,192.168.56.101,0,1154667,741,27,LOCAL,08:00:27:21:b1:d0,18506891,26743,6,5,26740,26740,15525,11218,2386178,16120713,0,0,0,0,0,0,0,0,2196
192.168.21.3,192.168.56.101,0,1211069,777,28,1,08:00:27:4c:52:09,19030240,31370,3,2,25029,25029,17407,13963,16592103,2438137,0,0,0,0,0,0,0,0,2197
192.168.56.101,192.168.21.3,0,178863,999,28,LOCAL,08:00:27:3b:03:29,18430818,25013,3,2,25029,25029,11212,13801,16023903,2406915,0,0,0,0,0,0,0,0,2197
192.168.56.200,192.168.56.101,0,3317,29,70,LOCAL,08:00:27:21:b1:d0,18553998,26808,6,5,26827,26827,15562,11246,2392056,16161942,0,0,0,0,0,0,0,0,2197
192.168.56.101,8.8.8.8,0,2878,34,70,1,08:00:27:3f:97:25,28134424,33125,6,5,26827,26827,15583,17542,2613828,25520596,0,0,0,0,0,0,0,0,2197
192.168.56.101,4.2.2.2,0,3119,37,65,1,08:00:27:3f:97:25,28134424,33125,6,5,26827,26827,15583,17542,2613828,25520596,0,0,0,0,0,0,0,0,2197
192.168.56.101,192.168.21.3,0,180185,1001,28,1,08:00:27:3f:97:25,28134424,33125,6,5,26827,26827,15583,17542,2613828,25520596,0,0,0,0,0,0,0,0,2197
192.168.21.3,192.168.56.101,0,1211069,777,28,LOCAL,08:00:27:21:b1:d0,18553998,26808,6,5,26827,26827,15562,11246,2392056,16161942,0,0,0,0,0,0,0,0,2197
192.168.21.3,192.168.56.101,0,1257489,811,29,1,08:00:27:4c:52:09,19085534,31465,3,2,25106,25106,17457,14008,16639579,2445955,0,0,0,0,0,0,0,0,2198
192.168.56.101,192.168.21.3,0,185981,1042,29,LOCAL,08:00:27:3b:03:29,18484550,25092,3,2,25106,25106,11246,13846,16069847,2414703,0,0,0,0,0,0,0,0,2198
192.168.56.200,192.168.56.101,0,3317,29,71,LOCAL,08:00:27:21:b1:d0,18618657,26900,6,5,26904,26904,15612,11288,2399933,16218724,0,0,0,0,0,0,0,0,2198
192.168.56.101,8.8.8.8,0,2878,34,71,1,08:00:27:3f:97:25,28228549,33236,6,5,26904,26904,15633,17603,2622405,25606144,0,0,0,0,0,0,0,0,2198
192.168.56.101,4.2.2.2,0,3119,37,66,1,08:00:27:3f:97:25,28228549,33236,6,5,26904,26904,15633,17603,2622405,25606144,0,0,0,0,0,0,0,0,2198
192.168.56.101,192.168.21.3,0,187333,1044,29,1,08:00:27:3f:97:25,28228549,33236,6,5,26904,26904,15633,17603,2622405,25606144,0,0,0,0,0,0,0,0,2198
192.168.21.3,192.168.56.101,0,1257489,811,29,LOCAL,08:00:27:21:b1:d0,18618657,26900,6,5,26904,26904,15612,11288,2399933,16218724,0,0,0,0,0,0,0,0,2198
192.168.21.3,192.168.56.101,0,1298366,835,30,1,08:00:27:4c:52:09,19132469,31530,3,2,25157,25157,17497,14033,16681512,2450957,0,0,0,0,0,0,0,0,2199
192.168.56.101,192.168.21.3,0,191653,1069,30,LOCAL,08:00:27:3b:03:29,18530093,25141,3,2,25157,25157,11270,13871,16110388,2419705,0,0,0,0,0,0,0,0,2199
192.168.56.200,192.168.56.101,0,3418,30,72,LOCAL,08:00:27:21:b1:d0,18654646,26944,6,5,26958,26958,15637,11307,2405174,16249472,0,0,0,0,0,0,0,0,2199
192.168.56.101,8.8.8.8,0,3024,36,72,1,08:00:27:3f:97:25,28284570,33293,6,5,26958,26958,15658,17635,2627996,25656574,0,0,0,0,0,0,0,0,2199
192.168.56.101,4.2.2.2,0,3119,37,67,1,08:00:27:3f:97:25,28284570,33293,6,5,26958,26958,15658,17635,2627996,25656574,0,0,0,0,0,0,0,0,2199
192.168.56.101,192.168.21.3,0,193005,1071,30,1,08:00:27:3f:97:25,28284570,33293,6,5,26958,26958,15658,17635,2627996,25656574,0,0,0,0,0,0,0,0,2199
192.168.21.3,192.168.56.101,0,1298366,835,30,LOCAL,08:00:27:21:b1:d0,18654646,26944,6,5,26958,26958,15637,11307,2405174,16249472,0,0,0,0,0,0,0,0,2199
192.168.21.3,192.168.56.101,0,1329014,853,31,1,08:00:27:4c:52:09,19180564,31605,3,2,25195,25195,17541,14064,16723711,2456853,0,0,0,0,0,0,0,0,2200
192.168.56.101,192.168.21.3,0,195860,1089,31,LOCAL,08:00:27:3b:03:29,18576646,25199,3,2,25195,25195,11297,13902,16151087,2425559,0,0,0,0,0,0,0,0,2200
192.168.56.200,192.168.56.101,0,3418,30,73,LOCAL,08:00:27:21:b1:d0,18699893,26997,6,5,26996,26996,15665,11332,2409476,16290417,0,0,0,0,0,0,0,0,2200
192.168.56.101,8.8.8.8,0,3024,36,73,1,08:00:27:3f:97:25,28355947,33363,6,5,26996,26996,15686,17677,2632690,25723257,0,0,0,0,0,0,0,0,2200
192.168.56.101,4.2.2.2,0,3119,37,68,1,08:00:27:3f:97:25,28355947,33363,6,5,26996,26996,15686,17677,2632690,25723257,0,0,0,0,0,0,0,0,2200
192.168.56.101,192.168.21.3,0,197230,1091,31,1,08:00:27:3f:97:25,28355947,33363,6,5,26996,26996,15686,17677,2632690,25723257,0,0,0,0,0,0,0,0,2200
192.168.21.3,192.168.56.101,0,1329014,853,31,LOCAL,08:00:27:21:b1:d0,18699893,26997,6,5,26996,26996,15665,11332,2409476,16290417,0,0,0,0,0,0,0,0,2200
192.168.21.3,192.168.56.101,0,1364934,877,32,1,08:00:27:4c:52:09,19222354,31668,3,2,25250,25250,17578,14090,16760480,2461874,0,0,0,0,0,0,0,0,2201
192.168.56.101,192.168.21.3,0,201155,1120,32,LOCAL,08:00:27:3b:03:29,18617016,25245,3,2,25250,25250,11317,13928,16186454,2430562,0,0,0,0,0,0,0,0,2202
192.168.56.200,192.168.56.101,0,3418,30,74,LOCAL,08:00:27:21:b1:d0,18740197,27043,6,5,27051,27051,15691,11352,2414133,16326064,0,0,0,0,0,0,0,0,2202
192.168.56.101,8.8.8.8,0,3024,36,74,1,08:00:27:3f:97:25,28422353,33426,6,5,27051,27051,15712,17714,2637711,25784642,0,0,0,0,0,0,0,0,2202
192.168.56.101,4.2.2.2,0,3119,37,69,1,08:00:27:3f:97:25,28422353,33426,6,5,27051,27051,15712,17714,2637711,25784642,0,0,0,0,0,0,0,0,2202
192.168.56.101,192.168.21.3,0,202567,1122,32,1,08:00:27:3f:97:25,28422353,33426,6,5,27051,27051,15712,17714,2637711,25784642,0,0,0,0,0,0,0,0,2202
192.168.21.3,192.168.56.101,0,1364934,877,32,LOCAL,08:00:27:21:b1:d0,18740197,27043,6,5,27051,27051,15691,11352,2414133,16326064,0,0,0,0,0,0,0,0,2202
192.168.21.3,192.168.56.101,0,1395600,895,33,1,08:00:27:4c:52:09,19270499,31743,3,2,25286,25286,17620,14123,16802569,2467930,0,0,0,0,0,0,0,0,2203
192.168.56.101,192.168.21.3,0,205266,1138,33,LOCAL,08:00:27:3b:03:29,18663931,25308,3,2,25286,25286,11347,13961,16227331,2436600,0,0,0,0,0,0,0,0,2203
192.168.56.200,192.168.56.101,0,3543,31,76,LOCAL,08:00:27:21:b1:d0,18796862,27120,6,5,27137,27137,15733,11387,2421278,16375584,0,0,0,0,0,0,0,0,2203
192.168.56.101,8.8.8.8,0,3218,38,76,1,08:00:27:3f:97:25,28502316,33518,6,5,27137,27137,15754,17764,2645444,25856872,0,0,0,0,0,0,0,0,2203
192.168.56.101,4.2.2.2,0,3313,39,71,1,08:00:27:3f:97:25,28502316,33518,6,5,27137,27137,15754,17764,2645444,25856872,0,0,0,0,0,0,0,0,2203
192.168.56.101,192.168.21.3,0,206678,1140,33,1,08:00:27:3f:97:25,28502316,33518,6,5,27137,27137,15754,17764,2645444,25856872,0,0,0,0,0,0,0,0,2203
192.168.21.3,192.168.56.101,0,1395600,895,33,LOCAL,08:00:27:21:b1:d0,18796862,27120,6,5,27137,27137,15733,11387,2421278,16375584,0,0,0,0,0,0,0,0,2203
192.168.21.3,192.168.56.101,0,1462648,943,34,1,08:00:27:4c:52:09,19330462,31835,3,2,25390,25390,17672,14163,16855104,2475358,0,0,0,0,0,0,0,0,2204
192.168.56.101,192.168.21.3,0,215193,1194,34,LOCAL,08:00:27:3b:03:29,18722206,25382,3,2,25390,25390,11381,14001,16278202,2444004,0,0,0,0,0,0,0,0,2204
192.168.56.200,192.168.56.101,0,3543,31,77,LOCAL,08:00:27:21:b1:d0,18845760,27185,6,5,27196,27196,15768,11417,2426927,16418833,0,0,0,0,0,0,0,0,2204
192.168.56.101,8.8.8.8,0,3218,38,77,1,08:00:27:3f:97:25,28574414,33598,6,5,27196,27196,15789,17809,2651583,25922831,0,0,0,0,0,0,0,0,2204
192.168.56.101,4.2.2.2,0,3313,39,72,1,08:00:27:3f:97:25,28574414,33598,6,5,27196,27196,15789,17809,2651583,25922831,0,0,0,0,0,0,0,0,2204
192.168.56.101,192.168.21.3,0,216647,1196,34,1,08:00:27:3f:97:25,28574414,33598,6,5,27196,27196,15789,17809,2651583,25922831,0,0,0,0,0,0,0,0,2204
192.168.21.3,192.168.56.101,0,1462648,943,34,LOCAL,08:00:27:21:b1:d0,18845760,27185,6,5,27196,27196,15768,11417,2426927,16418833,0,0,0,0,0,0,0,0,2204
192.168.21.3,192.168.56.101,0,1503846,972,35,1,08:00:27:4c:52:09,19378772,31914,3,2,25457,25457,17715,14199,16897226,2481546,0,0,0,0,0,0,0,0,2205
192.168.56.101,192.168.21.3,0,221471,1232,35,LOCAL,08:00:27:3b:03:29,18769144,25447,3,2,25457,25457,11410,14037,16318994,2450150,0,0,0,0,0,0,0,0,2205
192.168.56.200,192.168.56.101,0,3543,31,78,LOCAL,08:00:27:21:b1:d0,18892642,27250,6,5,27263,27263,15804,11446,2432611,16460031,0,0,0,0,0,0,0,0,2205
192.168.56.101,8.8.8.8,0,3218,38,78,1,08:00:27:3f:97:25,28642996,33677,6,5,27263,27263,15825,17852,2657771,25985225,0,0,0,0,0,0,0,0,2205
192.168.56.101,4.2.2.2,0,3313,39,73,1,08:00:27:3f:97:25,28642996,33677,6,5,27263,27263,15825,17852,2657771,25985225,0,0,0,0,0,0,0,0,2205
192.168.56.101,192.168.21.3,0,222967,1234,35,1,08:00:27:3f:97:25,28642996,33677,6,5,27263,27263,15825,17852,2657771,25985225,0,0,0,0,0,0,0,0,2205
192.168.21.3,192.168.56.101,0,1503846,972,35,LOCAL,08:00:27:21:b1:d0,18892642,27250,6,5,27263,27263,15804,11446,2432611,16460031,0,0,0,0,0,0,0,0,2205
192.168.21.3,192.168.56.101,0,1534659,993,36,1,08:00:27:4c:52:09,19421005,31983,3,2,25505,25505,17753,14230,16934099,2486906,0,0,0,0,0,0,0,0,2206
192.168.56.101,192.168.21.3,0,226025,1259,36,LOCAL,08:00:27:3b:03:29,18810105,25502,3,2,25505,25505,11434,14068,16354607,2455498,0,0,0,0,0,0,0,0,2206
192.168.56.200,192.168.56.101,0,3543,31,79,LOCAL,08:00:27:21:b1:d0,18933517,27305,6,5,27311,27311,15835,11470,2437537,16495980,0,0,0,0,0,0,0,0,2206
192.168.56.101,8.8.8.8,0,3218,38,79,1,08:00:27:3f:97:25,28705501,33746,6,5,27311,27311,15856,17890,2663131,26042370,0,0,0,0,0,0,0,0,2206
192.168.56.101,4.2.2.2,0,3313,39,74,1,08:00:27:3f:97:25,28705501,33746,6,5,27311,27311,15856,17890,2663131,26042370,0,0,0,0,0,0,0,0,2206
192.168.56.101,192.168.21.3,0,227533,1261,36,1,08:00:27:3f:97:25,28705501,33746,6,5,27311,27311,15856,17890,2663131,26042370,0,0,0,0,0,0,0,0,2206
192.168.21.3,192.168.56.101,0,1534659,993,36,LOCAL,08:00:27:21:b1:d0,18933517,27305,6,5,27311,27311,15835,11470,2437537,16495980,0,0,0,0,0,0,0,0,2206
192.168.21.3,192.168.56.101,0,1570514,1016,37,1,08:00:27:4c:52:09,19463270,32053,3,2,25556,25556,17791,14262,16970953,2492317,0,0,0,0,0,0,0,0,2207
192.168.56.101,192.168.21.3,0,231140,1287,37,LOCAL,08:00:27:3b:03:29,18851190,25560,3,2,25556,25556,11460,14100,16390305,2460885,0,0,0,0,0,0,0,0,2207
192.168.56.200,192.168.56.101,0,3543,31,80,LOCAL,08:00:27:21:b1:d0,18975212,27371,6,5,27364,27364,15872,11499,2442878,16532334,0,0,0,0,0,0,0,0,2207
192.168.56.101,8.8.8.8,0,3218,38,80,1,08:00:27:3f:97:25,28765900,33824,6,5,27364,27364,15893,17931,2668990,26096910,0,0,0,0,0,0,0,0,2207
192.168.56.101,4.2.2.2,0,3313,39,75,1,08:00:27:3f:97:25,28765900,33824,6,5,27364,27364,15893,17931,2668990,26096910,0,0,0,0,0,0,0,0,2207
192.168.56.101,192.168.21.3,0,232672,1289,38,1,08:00:27:3f:97:25,28765900,33824,6,5,27364,27364,15893,17931,2668990,26096910,0,0,0,0,0,0,0,0,2207
192.168.21.3,192.168.56.101,0,1570514,1016,38,LOCAL,08:00:27:21:b1:d0,18975212,27371,6,5,27364,27364,15872,11499,2442878,16532334,0,0,0,0,0,0,0,0,2207
192.168.21.3,192.168.56.101,0,1611762,1045,39,1,08:00:27:4c:52:09,19522578,32142,3,2,25620,25620,17845,14297,17023113,2499465,0,0,0,0,0,0,0,0,2208
192.168.56.101,192.168.21.3,0,237266,1322,39,LOCAL,08:00:27:3b:03:29,18908684,25629,3,2,25620,25620,11494,14135,16440669,2468015,0,0,0,0,0,0,0,0,2208
192.168.56.200,192.168.56.101,0,3793,33,81,LOCAL,08:00:27:21:b1:d0,19033544,27446,6,5,27434,27434,15912,11534,2449778,16583766,0,0,0,0,0,0,0,0,2208
192.168.56.101,8.8.8.8,0,3412,40,81,1,08:00:27:3f:97:25,28855072,33919,6,5,27434,27434,15933,17986,2676450,26178622,0,0,0,0,0,0,0,0,2208
192.168.56.101,4.2.2.2,0,3507,41,76,1,08:00:27:3f:97:25,28855072,33919,6,5,27434,27434,15933,17986,2676450,26178622,0,0,0,0,0,0,0,0,2208
192.168.56.101,192.168.21.3,0,238816,1324,39,1,08:00:27:3f:97:25,28855072,33919,6,5,27434,27434,15933,17986,2676450,26178622,0,0,0,0,0,0,0,0,2208
192.168.21.3,192.168.56.101,0,1611762,1045,39,LOCAL,08:00:27:21:b1:d0,19033544,27446,6,5,27434,27434,15912,11534,2449778,16583766,0,0,0,0,0,0,0,0,2208
192.168.21.3,192.168.56.101,0,1652912,1074,40,1,08:00:27:4c:52:09,19565718,32218,3,2,25686,25686,17884,14334,17060538,2505180,0,0,0,0,0,0,0,0,2209
192.168.56.101,192.168.21.3,0,243385,1357,40,LOCAL,08:00:27:3b:03:29,18950530,25692,3,2,25686,25686,11520,14172,16476872,2473658,0,0,0,0,0,0,0,0,2209
192.168.56.200,192.168.56.101,0,3793,33,82,LOCAL,08:00:27:21:b1:d0,19074368,27501,6,5,27520,27520,15943,11558,2454687,16619681,0,0,0,0,0,0,0,0,2209
192.168.56.101,8.8.8.8,0,3412,40,82,1,08:00:27:3f:97:25,28916012,33987,6,5,27520,27520,15964,18023,2681793,26234219,0,0,0,0,0,0,0,0,2209
192.168.56.101,4.2.2.2,0,3507,41,77,1,08:00:27:3f:97:25,28916012,33987,6,5,27520,27520,15964,18023,2681793,26234219,0,0,0,0,0,0,0,0,2209
192.168.56.101,192.168.21.3,0,247168,1371,40,1,08:00:27:3f:97:25,28916012,33987,6,5,27520,27520,15964,18023,2681793,26234219,0,0,0,0,0,0,0,0,2209
192.168.21.3,192.168.56.101,0,1668290,1084,40,LOCAL,08:00:27:21:b1:d0,19074368,27501,6,5,27520,27520,15943,11558,2454687,16619681,0,0,0,0,0,0,0,0,2209
192.168.21.3,192.168.56.101,0,1699266,1107,41,1,08:00:27:4c:52:09,19613908,32294,3,2,25756,25756,17928,14366,17102734,2511174,0,0,0,0,0,0,0,0,2210
192.168.56.101,192.168.21.3,0,250103,1394,41,LOCAL,08:00:27:3b:03:29,18997352,25754,3,2,25756,25756,11550,14204,16517724,2479628,0,0,0,0,0,0,0,0,2210
192.168.56.200,192.168.56.101,0,3793,33,83,LOCAL,08:00:27:21:b1:d0,19121238,27564,6,5,27568,27568,15976,11588,2460285,16660953,0,0,0,0,0,0,0,0,2210
192.168.56.101,8.8.8.8,0,3412,40,83,1,08:00:27:3f:97:25,28984540,34064,6,5,27568,27568,15997,18067,2687853,26296687,0,0,0,0,0,0,0,0,2210
192.168.56.101,4.2.2.2,0,3507,41,78,1,08:00:27:3f:97:25,28984540,34064,6,5,27568,27568,15997,18067,2687853,26296687,0,0,0,0,0,0,0,0,2210
192.168.56.101,192.168.21.3,0,251731,1396,41,1,08:00:27:3f:97:25,28984540,34064,6,5,27568,27568,15997,18067,2687853,26296687,0,0,0,0,0,0,0,0,2210
192.168.21.3,192.168.56.101,0,1699266,1107,41,LOCAL,08:00:27:21:b1:d0,19121238,27564,6,5,27568,27568,15976,11588,2460285,16660953,0,0,0,0,0,0,0,0,2210
