src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,dl_dst,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
192.168.56.101,8.8.8.8,0,152,2,4,1,08:00:27:3f:97:25,393255430,426974,6,5,340285,340285,189915,237059,34158198,359097232,0,0,0,0,0,0,0,0,7444
192.168.56.101,192.168.21.3,0,2199,11,5,LOCAL,08:00:27:3b:03:29,259688957,337840,3,2,337912,337912,151252,186588,226127693,33561264,0,0,0,0,0,0,0,0,7445
192.168.21.3,192.168.56.101,0,15220,11,5,1,08:00:27:4c:52:09,267707207,424644,3,2,337912,337912,237892,186752,233969795,33737412,0,0,0,0,0,0,0,0,7445
192.168.56.101,192.168.21.3,0,2331,13,5,1,08:00:27:3f:97:25,393256057,426981,6,5,340285,340285,189921,237060,34158712,359097345,0,0,0,0,0,0,0,0,7445
192.168.21.3,192.168.56.101,0,15220,11,5,LOCAL,08:00:27:21:b1:d0,259522327,340217,6,5,340285,340285,189844,150373,31490458,228031869,0,0,0,0,0,0,0,0,7445
192.168.56.101,4.2.2.2,0,496,6,5,1,08:00:27:3f:97:25,393256057,426981,6,5,340285,340285,189921,237060,34158712,359097345,0,0,0,0,0,0,0,0,7445
192.168.56.200,192.168.56.101,0,104,1,5,LOCAL,08:00:27:21:b1:d0,259522327,340217,6,5,340285,340285,189844,150373,31490458,228031869,0,0,0,0,0,0,0,0,7445
192.168.56.101,8.8.8.8,0,152,2,5,1,08:00:27:3f:97:25,393256057,426981,6,5,340285,340285,189921,237060,34158712,359097345,0,0,0,0,0,0,0,0,7445
192.168.56.101,192.168.21.3,0,2881,12,6,LOCAL,08:00:27:3b:03:29,259689691,337842,3,2,337914,337914,151253,186589,226127745,33561946,0,0,0,0,0,0,0,0,7446
192.168.21.3,192.168.56.101,0,15286,12,6,1,08:00:27:4c:52:09,267707955,424646,3,2,337914,337914,237893,186753,233969861,33738094,0,0,0,0,0,0,0,0,7446
192.168.56.101,192.168.21.3,0,3013,14,6,1,08:00:27:3f:97:25,393256805,426983,6,5,340294,340294,189922,237061,34159394,359097411,0,0,0,0,0,0,0,0,7447
192.168.21.3,192.168.56.101,0,15286,12,6,LOCAL,08:00:27:21:b1:d0,259523061,340219,6,5,340294,340294,189845,150374,31491126,228031935,0,0,0,0,0,0,0,0,7447
192.168.56.101,4.2.2.2,0,666,8,6,1,08:00:27:3f:97:25,393256805,426983,6,5,340294,340294,189922,237061,34159394,359097411,0,0,0,0,0,0,0,0,7447
192.168.56.200,192.168.56.101,0,217,2,6,LOCAL,08:00:27:21:b1:d0,259523061,340219,6,5,340294,340294,189845,150374,31491126,228031935,0,0,0,0,0,0,0,0,7447
192.168.56.101,8.8.8.8,0,496,6,6,1,08:00:27:3f:97:25,393256805,426983,6,5,340294,340294,189922,237061,34159394,359097411,0,0,0,0,0,0,0,0,7447
192.168.56.101,192.168.21.3,0,2881,12,7,LOCAL,08:00:27:3b:03:29,259695571,337848,3,2,337914,337914,151256,186592,226132999,33562572,0,0,0,0,0,0,0,0,7448
192.168.21.3,192.168.56.101,0,15286,12,7,1,08:00:27:4c:52:09,267714009,424654,3,2,337914,337914,237898,186756,233975289,33738720,0,0,0,0,0,0,0,0,7448
192.168.56.101,192.168.21.3,0,3013,14,7,1,08:00:27:3f:97:25,393275258,426998,6,5,340294,340294,189927,237071,34160152,359115106,0,0,0,0,0,0,0,0,7448
192.168.21.3,192.168.56.101,0,15286,12,7,LOCAL,08:00:27:21:b1:d0,259533874,340229,6,5,340294,340294,189850,150379,31491814,228042060,0,0,0,0,0,0,0,0,7448
192.168.56.101,4.2.2.2,0,666,8,7,1,08:00:27:3f:97:25,393275258,426998,6,5,340294,340294,189927,237071,34160152,359115106,0,0,0,0,0,0,0,0,7448
192.168.56.200,192.168.56.101,0,217,2,7,LOCAL,08:00:27:21:b1:d0,259533874,340229,6,5,340294,340294,189850,150379,31491814,228042060,0,0,0,0,0,0,0,0,7448
192.168.56.101,8.8.8.8,0,496,6,7,1,08:00:27:3f:97:25,393275258,426998,6,5,340294,340294,189927,237071,34160152,359115106,0,0,0,0,0,0,0,0,7448
192.168.56.101,192.168.21.3,0,4322,18,9,LOCAL,08:00:27:3b:03:29,259701239,337854,3,2,337926,337926,151259,186595,226137852,33563387,0,0,0,0,0,0,0,0,7449
192.168.21.3,192.168.56.101,0,25477,18,9,1,08:00:27:4c:52:09,267719917,424663,3,2,337926,337926,237904,186759,233980382,33739535,0,0,0,0,0,0,0,0,7449
192.168.56.101,192.168.21.3,0,4454,20,9,1,08:00:27:3f:97:25,393276609,427007,6,5,340311,340311,189934,237073,34161333,359115276,0,0,0,0,0,0,0,0,7449
192.168.21.3,192.168.56.101,0,25477,18,9,LOCAL,08:00:27:21:b1:d0,259535127,340238,6,5,340311,340311,189857,150381,31492897,228042230,0,0,0,0,0,0,0,0,7449
192.168.56.101,4.2.2.2,0,818,10,8,1,08:00:27:3f:97:25,393276609,427007,6,5,340311,340311,189934,237073,34161333,359115276,0,0,0,0,0,0,0,0,7449
192.168.56.200,192.168.56.101,0,321,3,8,LOCAL,08:00:27:21:b1:d0,259535127,340238,6,5,340311,340311,189857,150381,31492897,228042230,0,0,0,0,0,0,0,0,7449
192.168.56.101,8.8.8.8,0,648,8,8,1,08:00:27:3f:97:25,393276609,427007,6,5,340311,340311,189934,237073,34161333,359115276,0,0,0,0,0,0,0,0,7449
192.168.56.101,192.168.21.3,0,4322,18,10,LOCAL,08:00:27:3b:03:29,259701239,337854,3,2,337926,337926,151259,186595,226137852,33563387,0,0,0,0,0,0,0,0,7450
192.168.21.3,192.168.56.101,0,25477,18,10,1,08:00:27:4c:52:09,267719917,424663,3,2,337926,337926,237904,186759,233980382,33739535,0,0,0,0,0,0,0,0,7450
192.168.56.101,192.168.21.3,0,4454,20,10,1,08:00:27:3f:97:25,393276609,427007,6,5,340313,340313,189934,237073,34161333,359115276,0,0,0,0,0,0,0,0,7450
192.168.21.3,192.168.56.101,0,25477,18,10,LOCAL,08:00:27:21:b1:d0,259535127,340238,6,5,340313,340313,189857,150381,31492897,228042230,0,0,0,0,0,0,0,0,7450
192.168.56.101,4.2.2.2,0,1012,12,10,1,08:00:27:3f:97:25,393276609,427007,6,5,340313,340313,189934,237073,34161333,359115276,0,0,0,0,0,0,0,0,7450
192.168.56.200,192.168.56.101,0,321,3,10,LOCAL,08:00:27:21:b1:d0,259535127,340238,6,5,340313,340313,189857,150381,31492897,228042230,0,0,0,0,0,0,0,0,7450
192.168.56.101,8.8.8.8,0,648,8,10,1,08:00:27:3f:97:25,393276609,427007,6,5,340313,340313,189934,237073,34161333,359115276,0,0,0,0,0,0,0,0,7450
192.168.56.101,192.168.21.3,0,5828,25,11,LOCAL,08:00:27:3b:03:29,259712939,337869,3,2,337941,337941,151267,186602,226148046,33564893,0,0,0,0,0,0,0,0,7451
192.168.21.3,192.168.56.101,0,35783,26,11,1,08:00:27:4c:52:09,267731861,424680,3,2,337941,337941,237914,186766,233990820,33741041,0,0,0,0,0,0,0,0,7451
192.168.56.101,192.168.21.3,0,5960,27,11,1,08:00:27:3f:97:25,393292082,427031,6,5,340335,340335,189947,237084,34163357,359128725,0,0,0,0,0,0,0,0,7451
192.168.21.3,192.168.56.101,0,35783,26,11,LOCAL,08:00:27:21:b1:d0,259547390,340260,6,5,340335,340335,189870,150390,31494739,228052651,0,0,0,0,0,0,0,0,7451
192.168.56.101,4.2.2.2,0,1186,14,11,1,08:00:27:3f:97:25,393292082,427031,6,5,340335,340335,189947,237084,34163357,359128725,0,0,0,0,0,0,0,0,7451
192.168.56.200,192.168.56.101,0,436,4,11,LOCAL,08:00:27:21:b1:d0,259547390,340260,6,5,340335,340335,189870,150390,31494739,228052651,0,0,0,0,0,0,0,0,7451
192.168.56.101,8.8.8.8,0,992,12,11,1,08:00:27:3f:97:25,393292082,427031,6,5,340335,340335,189947,237084,34163357,359128725,0,0,0,0,0,0,0,0,7451
192.168.56.101,192.168.21.3,0,5828,25,12,LOCAL,08:00:27:3b:03:29,259712939,337869,3,2,337941,337941,151267,186602,226148046,33564893,0,0,0,0,0,0,0,0,7452
192.168.21.3,192.168.56.101,0,35783,26,12,1,08:00:27:4c:52:09,267731861,424680,3,2,337941,337941,237914,186766,233990820,33741041,0,0,0,0,0,0,0,0,7452
192.168.56.101,192.168.21.3,0,5960,27,12,1,08:00:27:3f:97:25,393292082,427031,6,5,340335,340335,189947,237084,34163357,359128725,0,0,0,0,0,0,0,0,7452
192.168.21.3,192.168.56.101,0,35783,26,12,LOCAL,08:00:27:21:b1:d0,259547390,340260,6,5,340335,340335,189870,150390,31494739,228052651,0,0,0,0,0,0,0,0,7452
192.168.56.101,4.2.2.2,0,1186,14,12,1,08:00:27:3f:97:25,393292082,427031,6,5,340335,340335,189947,237084,34163357,359128725,0,0,0,0,0,0,0,0,7452
192.168.56.200,192.168.56.101,0,436,4,12,LOCAL,08:00:27:21:b1:d0,259547390,340260,6,5,340335,340335,189870,150390,31494739,228052651,0,0,0,0,0,0,0,0,7452
192.168.56.101,8.8.8.8,0,992,12,12,1,08:00:27:3f:97:25,393292082,427031,6,5,340335,340335,189947,237084,34163357,359128725,0,0,0,0,0,0,0,0,7452
192.168.56.101,192.168.21.3,0,6026,28,13,LOCAL,08:00:27:3b:03:29,259718391,337875,3,2,337947,337947,151270,186605,226153300,33565091,0,0,0,0,0,0,0,0,7453
192.168.21.3,192.168.56.101,0,41079,29,13,1,08:00:27:4c:52:09,267737487,424688,3,2,337947,337947,237919,186769,233996248,33741239,0,0,0,0,0,0,0,0,7453
192.168.56.101,192.168.21.3,0,6158,30,13,1,08:00:27:3f:97:25,393301572,427046,6,5,340341,340341,189955,237091,34164353,359137219,0,0,0,0,0,0,0,0,7453
192.168.21.3,192.168.56.101,0,41079,29,13,LOCAL,08:00:27:21:b1:d0,259553740,340273,6,5,340341,340341,189878,150395,31495623,228058117,0,0,0,0,0,0,0,0,7453
192.168.56.101,4.2.2.2,0,1186,14,13,1,08:00:27:3f:97:25,393301572,427046,6,5,340341,340341,189955,237091,34164353,359137219,0,0,0,0,0,0,0,0,7453
192.168.56.200,192.168.56.101,0,436,4,13,LOCAL,08:00:27:21:b1:d0,259553740,340273,6,5,340341,340341,189878,150395,31495623,228058117,0,0,0,0,0,0,0,0,7453
192.168.56.101,8.8.8.8,0,992,12,13,1,08:00:27:3f:97:25,393301572,427046,6,5,340341,340341,189955,237091,34164353,359137219,0,0,0,0,0,0,0,0,7453
192.168.56.101,192.168.21.3,0,7335,32,14,LOCAL,08:00:27:3b:03:29,259724605,337883,3,2,337955,337955,151274,186609,226158205,33566400,0,0,0,0,0,0,0,0,7454
192.168.21.3,192.168.56.101,0,46040,33,14,1,08:00:27:4c:52:09,267743889,424698,3,2,337955,337955,237925,186773,234001341,33742548,0,0,0,0,0,0,0,0,7454
192.168.56.101,192.168.21.3,0,7467,34,14,1,08:00:27:3f:97:25,393310504,427056,6,5,340356,340356,189960,237096,34165362,359145142,0,0,0,0,0,0,0,0,7454
192.168.21.3,192.168.56.101,0,46040,33,14,LOCAL,08:00:27:21:b1:d0,259559574,340281,6,5,340356,340356,189883,150398,31496562,228063012,0,0,0,0,0,0,0,0,7454
192.168.56.101,4.2.2.2,0,1338,16,14,1,08:00:27:3f:97:25,393310504,427056,6,5,340356,340356,189960,237096,34165362,359145142,0,0,0,0,0,0,0,0,7454
192.168.56.200,192.168.56.101,0,540,5,14,LOCAL,08:00:27:21:b1:d0,259559574,340281,6,5,340356,340356,189883,150398,31496562,228063012,0,0,0,0,0,0,0,0,7454
192.168.56.101,8.8.8.8,0,1338,16,14,1,08:00:27:3f:97:25,393310504,427056,6,5,340356,340356,189960,237096,34165362,359145142,0,0,0,0,0,0,0,0,7454
192.168.56.101,192.168.21.3,0,7335,32,15,LOCAL,08:00:27:3b:03:29,259724605,337883,3,2,337955,337955,151274,186609,226158205,33566400,0,0,0,0,0,0,0,0,7455
192.168.21.3,192.168.56.101,0,46040,33,15,1,08:00:27:4c:52:09,267743889,424698,3,2,337955,337955,237925,186773,234001341,33742548,0,0,0,0,0,0,0,0,7455
192.168.56.101,192.168.21.3,0,7467,34,15,1,08:00:27:3f:97:25,393319028,427064,6,5,340356,340356,189963,237101,34165560,359153468,0,0,0,0,0,0,0,0,7455
192.168.21.3,192.168.56.101,0,46040,33,15,LOCAL,08:00:27:21:b1:d0,259565028,340287,6,5,340356,340356,189886,150401,31496718,228068310,0,0,0,0,0,0,0,0,7455
192.168.56.101,4.2.2.2,0,1338,16,15,1,08:00:27:3f:97:25,393319028,427064,6,5,340356,340356,189963,237101,34165560,359153468,0,0,0,0,0,0,0,0,7455
192.168.56.200,192.168.56.101,0,540,5,15,LOCAL,08:00:27:21:b1:d0,259565028,340287,6,5,340356,340356,189886,150401,31496718,228068310,0,0,0,0,0,0,0,0,7455
192.168.56.101,8.8.8.8,0,1338,16,15,1,08:00:27:3f:97:25,393319028,427064,6,5,340356,340356,189963,237101,34165560,359153468,0,0,0,0,0,0,0,0,7455
192.168.56.101,192.168.21.3,0,8907,40,16,LOCAL,08:00:27:3b:03:29,259736390,337899,3,2,337971,337971,151282,186617,226168418,33567972,0,0,0,0,0,0,0,0,7456
192.168.21.3,192.168.56.101,0,56365,41,16,1,08:00:27:4c:52:09,267756050,424718,3,2,337971,337971,237937,186781,234011930,33744120,0,0,0,0,0,0,0,0,7456
192.168.56.101,192.168.21.3,0,9039,42,16,1,08:00:27:3f:97:25,393328910,427081,6,5,340377,340377,189972,237109,34167274,359161636,0,0,0,0,0,0,0,0,7456
192.168.21.3,192.168.56.101,0,56365,41,16,LOCAL,08:00:27:21:b1:d0,259571756,340302,6,5,340377,340377,189895,150407,31498306,228073450,0,0,0,0,0,0,0,0,7456
192.168.56.101,4.2.2.2,0,1508,18,16,1,08:00:27:3f:97:25,393328910,427081,6,5,340377,340377,189972,237109,34167274,359161636,0,0,0,0,0,0,0,0,7456
192.168.56.200,192.168.56.101,0,653,6,16,LOCAL,08:00:27:21:b1:d0,259571756,340302,6,5,340377,340377,189895,150407,31498306,228073450,0,0,0,0,0,0,0,0,7456
192.168.56.101,8.8.8.8,0,1508,18,16,1,08:00:27:3f:97:25,393328910,427081,6,5,340377,340377,189972,237109,34167274,359161636,0,0,0,0,0,0,0,0,7456
192.168.56.101,192.168.21.3,0,8907,40,17,LOCAL,08:00:27:3b:03:29,259736390,337899,3,2,337971,337971,151282,186617,226168418,33567972,0,0,0,0,0,0,0,0,7457
192.168.21.3,192.168.56.101,0,56365,41,17,1,08:00:27:4c:52:09,267756050,424718,3,2,337971,337971,237937,186781,234011930,33744120,0,0,0,0,0,0,0,0,7457
192.168.56.101,192.168.21.3,0,9039,42,17,1,08:00:27:3f:97:25,393328910,427081,6,5,340377,340377,189972,237109,34167274,359161636,0,0,0,0,0,0,0,0,7458
192.168.21.3,192.168.56.101,0,56365,41,17,LOCAL,08:00:27:21:b1:d0,259571756,340302,6,5,340377,340377,189895,150407,31498306,228073450,0,0,0,0,0,0,0,0,7458
192.168.56.101,4.2.2.2,0,1508,18,17,1,08:00:27:3f:97:25,393328910,427081,6,5,340377,340377,189972,237109,34167274,359161636,0,0,0,0,0,0,0,0,7458
192.168.56.200,192.168.56.101,0,653,6,17,LOCAL,08:00:27:21:b1:d0,259571756,340302,6,5,340377,340377,189895,150407,31498306,228073450,0,0,0,0,0,0,0,0,7458
192.168.56.101,8.8.8.8,0,1508,18,17,1,08:00:27:3f:97:25,393328910,427081,6,5,340377,340377,189972,237109,34167274,359161636,0,0,0,0,0,0,0,0,7458
192.168.56.101,192.168.21.3,0,10414,47,18,LOCAL,08:00:27:3b:03:29,259748196,337916,3,2,337987,337987,151291,186625,226178675,33569521,0,0,0,0,0,0,0,0,7459
192.168.21.3,192.168.56.101,0,66622,48,18,1,08:00:27:4c:52:09,267768198,424738,3,2,337987,337987,237949,186789,234022511,33745687,0,0,0,0,0,0,0,0,7459
192.168.56.101,192.168.21.3,0,10546,49,18,1,08:00:27:3f:97:25,393345795,427104,6,5,340391,340391,189983,237121,34169169,359176626,0,0,0,0,0,0,0,0,7459
192.168.21.3,192.168.56.101,0,66622,48,18,LOCAL,08:00:27:21:b1:d0,259583945,340322,6,5,340391,340391,189906,150416,31500047,228083898,0,0,0,0,0,0,0,0,7459
192.168.56.101,4.2.2.2,0,1508,18,18,1,08:00:27:3f:97:25,393345795,427104,6,5,340391,340391,189983,237121,34169169,359176626,0,0,0,0,0,0,0,0,7459
192.168.56.200,192.168.56.101,0,653,6,18,LOCAL,08:00:27:21:b1:d0,259583945,340322,6,5,340391,340391,189906,150416,31500047,228083898,0,0,0,0,0,0,0,0,7459
192.168.56.101,8.8.8.8,0,1508,18,18,1,08:00:27:3f:97:25,393345795,427104,6,5,340391,340391,189983,237121,34169169,359176626,0,0,0,0,0,0,0,0,7459
192.168.56.101,192.168.21.3,0,10414,47,20,LOCAL,08:00:27:3b:03:29,259748196,337916,3,2,337988,337988,151291,186625,226178675,33569521,0,0,0,0,0,0,0,0,7460
192.168.21.3,192.168.56.101,0,66688,49,20,1,08:00:27:4c:52:09,267768198,424738,3,2,337988,337988,237949,186789,234022511,33745687,0,0,0,0,0,0,0,0,7460
192.168.56.101,192.168.21.3,0,10546,49,20,1,08:00:27:3f:97:25,393345795,427104,6,5,340397,340397,189983,237121,34169169,359176626,0,0,0,0,0,0,0,0,7460
192.168.21.3,192.168.56.101,0,66688,49,20,LOCAL,08:00:27:21:b1:d0,259583945,340322,6,5,340397,340397,189906,150416,31500047,228083898,0,0,0,0,0,0,0,0,7460
192.168.56.101,4.2.2.2,0,1702,20,19,1,08:00:27:3f:97:25,393345795,427104,6,5,340397,340397,189983,237121,34169169,359176626,0,0,0,0,0,0,0,0,7460
192.168.56.200,192.168.56.101,0,778,7,19,LOCAL,08:00:27:21:b1:d0,259583945,340322,6,5,340397,340397,189906,150416,31500047,228083898,0,0,0,0,0,0,0,0,7460
192.168.56.101,8.8.8.8,0,1702,20,19,1,08:00:27:3f:97:25,393345795,427104,6,5,340397,340397,189983,237121,34169169,359176626,0,0,0,0,0,0,0,0,7460
192.168.56.101,192.168.21.3,0,10414,47,21,LOCAL,08:00:27:3b:03:29,259753513,337920,3,2,337988,337988,151293,186627,226183860,33569653,0,0,0,0,0,0,0,0,7461
192.168.21.3,192.168.56.101,0,66688,49,21,1,08:00:27:4c:52:09,267773675,424744,3,2,337988,337988,237953,186791,234027856,33745819,0,0,0,0,0,0,0,0,7461
192.168.56.101,192.168.21.3,0,10546,49,21,1,08:00:27:3f:97:25,393354621,427115,6,5,340397,340397,189989,237126,34169641,359184980,0,0,0,0,0,0,0,0,7461
192.168.21.3,192.168.56.101,0,66688,49,21,LOCAL,08:00:27:21:b1:d0,259589659,340331,6,5,340397,340397,189912,150419,31500435,228089224,0,0,0,0,0,0,0,0,7461
192.168.56.101,4.2.2.2,0,1702,20,21,1,08:00:27:3f:97:25,393354621,427115,6,5,340397,340397,189989,237126,34169641,359184980,0,0,0,0,0,0,0,0,7461
192.168.56.200,192.168.56.101,0,778,7,21,LOCAL,08:00:27:21:b1:d0,259589659,340331,6,5,340397,340397,189912,150419,31500435,228089224,0,0,0,0,0,0,0,0,7461
192.168.56.101,8.8.8.8,0,1702,20,21,1,08:00:27:3f:97:25,393354621,427115,6,5,340397,340397,189989,237126,34169641,359184980,0,0,0,0,0,0,0,0,7461
192.168.56.101,192.168.21.3,0,11920,54,22,LOCAL,08:00:27:3b:03:29,259759896,337931,3,2,338003,338003,151299,186632,226188869,33571027,0,0,0,0,0,0,0,0,7462
192.168.21.3,192.168.56.101,0,76994,57,22,1,08:00:27:4c:52:09,267780208,424756,3,2,338003,338003,237960,186796,234033015,33747193,0,0,0,0,0,0,0,0,7462
192.168.56.101,192.168.21.3,0,12052,56,22,1,08:00:27:3f:97:25,393362602,427127,6,5,340417,340417,189994,237133,34171015,359191587,0,0,0,0,0,0,0,0,7462
192.168.21.3,192.168.56.101,0,76994,57,22,LOCAL,08:00:27:21:b1:d0,259596056,340342,6,5,340417,340417,189917,150425,31501739,228094317,0,0,0,0,0,0,0,0,7462
192.168.56.101,4.2.2.2,0,1872,22,22,1,08:00:27:3f:97:25,393362602,427127,6,5,340417,340417,189994,237133,34171015,359191587,0,0,0,0,0,0,0,0,7462
192.168.56.200,192.168.56.101,0,891,8,22,LOCAL,08:00:27:21:b1:d0,259596056,340342,6,5,340417,340417,189917,150425,31501739,228094317,0,0,0,0,0,0,0,0,7462
192.168.56.101,8.8.8.8,0,1872,22,22,1,08:00:27:3f:97:25,393362602,427127,6,5,340417,340417,189994,237133,34171015,359191587,0,0,0,0,0,0,0,0,7462
192.168.56.101,192.168.21.3,0,11920,54,23,LOCAL,08:00:27:3b:03:29,259759896,337931,3,2,338003,338003,151299,186632,226188869,33571027,0,0,0,0,0,0,0,0,7463
