src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,dl_dst,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
192.168.56.101,8.8.8.8,0,1146,14,27,1,08:00:27:3f:97:25,2650909,5588,6,5,4989,4952,3389,2199,461484,2189425,0,0,0,0,0,0,0,0,2900
192.168.56.101,4.2.2.2,0,1146,14,27,1,08:00:27:3f:97:25,2650909,5588,6,5,4989,4952,3389,2199,461484,2189425,0,0,0,0,0,0,0,0,2900
192.168.56.101,192.168.21.3,0,34775,170,14,1,08:00:27:3f:97:25,2650909,5588,6,5,4989,4952,3389,2199,461484,2189425,0,0,0,0,0,0,0,0,2900
192.168.21.3,192.168.56.101,0,225547,140,14,LOCAL,08:00:27:21:b1:d0,1863172,4970,6,5,4989,4952,3360,1610,409363,1453809,0,0,0,0,0,0,0,0,2900
192.168.21.3,192.168.56.101,0,240527,152,15,1,08:00:27:4c:52:09,1784009,3559,3,2,2953,2916,2189,1370,1533534,250475,0,0,0,0,0,0,0,0,2901
192.168.56.101,192.168.21.3,0,36603,180,15,LOCAL,08:00:27:3b:03:29,1713604,2937,3,2,2953,2916,1675,1262,1472283,241321,0,0,0,0,0,0,0,0,2901
192.168.56.200,192.168.56.101,0,1342,12,28,LOCAL,08:00:27:21:b1:d0,1880133,4994,6,5,5013,4976,3372,1622,411400,1468733,0,0,0,0,0,0,0,0,2901
192.168.56.101,8.8.8.8,0,1146,14,28,1,08:00:27:3f:97:25,2672580,5615,6,5,5013,4976,3401,2214,463689,2208891,0,0,0,0,0,0,0,0,2901
192.168.56.101,4.2.2.2,0,1146,14,28,1,08:00:27:3f:97:25,2672580,5615,6,5,5013,4976,3401,2214,463689,2208891,0,0,0,0,0,0,0,0,2901
192.168.56.101,192.168.21.3,0,37097,182,16,1,08:00:27:3f:97:25,2672580,5615,6,5,5013,4976,3401,2214,463689,2208891,0,0,0,0,0,0,0,0,2901
192.168.21.3,192.168.56.101,0,240527,152,16,LOCAL,08:00:27:21:b1:d0,1880133,4994,6,5,5013,4976,3372,1622,411400,1468733,0,0,0,0,0,0,0,0,2901
192.168.21.3,192.168.56.101,0,250297,157,17,1,08:00:27:4c:52:09,1801443,3585,3,2,2964,2927,2204,1381,1548712,252731,0,0,0,0,0,0,0,0,2902
192.168.56.101,192.168.21.3,0,37980,186,17,LOCAL,08:00:27:3b:03:29,1730568,2958,3,2,2964,2927,1685,1273,1486991,243577,0,0,0,0,0,0,0,0,2902
192.168.56.200,192.168.56.101,0,1342,12,29,LOCAL,08:00:27:21:b1:d0,1897083,5015,6,5,5040,5003,3383,1632,413502,1483581,0,0,0,0,0,0,0,0,2902
192.168.56.101,8.8.8.8,0,1146,14,29,1,08:00:27:3f:97:25,2697254,5641,6,5,5040,5003,3412,2229,465945,2231309,0,0,0,0,0,0,0,0,2902
192.168.56.101,4.2.2.2,0,1146,14,29,1,08:00:27:3f:97:25,2697254,5641,6,5,5040,5003,3412,2229,465945,2231309,0,0,0,0,0,0,0,0,2902
192.168.56.101,192.168.21.3,0,39983,196,17,1,08:00:27:3f:97:25,2697254,5641,6,5,5040,5003,3412,2229,465945,2231309,0,0,0,0,0,0,0,0,2902
192.168.21.3,192.168.56.101,0,260265,165,17,LOCAL,08:00:27:21:b1:d0,1897083,5015,6,5,5040,5003,3383,1632,413502,1483581,0,0,0,0,0,0,0,0,2902
192.168.21.3,192.168.56.101,0,270101,171,18,1,08:00:27:4c:52:09,1812854,3600,3,2,2992,2955,2213,1387,1558746,254108,0,0,0,0,0,0,0,0,2903
192.168.56.101,192.168.21.3,0,40866,200,18,LOCAL,08:00:27:3b:03:29,1741697,2970,3,2,2992,2955,1691,1279,1496743,244954,0,0,0,0,0,0,0,0,2903
192.168.56.200,192.168.56.101,0,1342,12,30,LOCAL,08:00:27:21:b1:d0,1908212,5027,6,5,5052,5015,3389,1638,414795,1493417,0,0,0,0,0,0,0,0,2903
192.168.56.101,8.8.8.8,0,1146,14,30,1,08:00:27:3f:97:25,2713009,5656,6,5,5052,5015,3418,2238,467322,2245687,0,0,0,0,0,0,0,0,2903
192.168.56.101,4.2.2.2,0,1146,14,30,1,08:00:27:3f:97:25,2713009,5656,6,5,5052,5015,3418,2238,467322,2245687,0,0,0,0,0,0,0,0,2903
192.168.56.101,192.168.21.3,0,41360,202,18,1,08:00:27:3f:97:25,2713009,5656,6,5,5052,5015,3418,2238,467322,2245687,0,0,0,0,0,0,0,0,2903
192.168.21.3,192.168.56.101,0,270101,171,18,LOCAL,08:00:27:21:b1:d0,1908212,5027,6,5,5052,5015,3389,1638,414795,1493417,0,0,0,0,0,0,0,0,2903
192.168.21.3,192.168.56.101,0,284695,178,19,1,08:00:27:4c:52:09,1835742,3631,3,2,3008,2971,2231,1400,1578814,256928,0,0,0,0,0,0,0,0,2904
192.168.56.101,192.168.21.3,0,42873,209,19,LOCAL,08:00:27:3b:03:29,1763917,2993,3,2,3008,2971,1701,1292,1516143,247774,0,0,0,0,0,0,0,0,2904
192.168.56.200,192.168.56.101,0,1342,12,31,LOCAL,08:00:27:21:b1:d0,1930390,5050,6,5,5068,5031,3402,1648,417433,1512957,0,0,0,0,0,0,0,0,2904
192.168.56.101,8.8.8.8,0,1146,14,31,1,08:00:27:3f:97:25,2747481,5687,6,5,5068,5031,3431,2256,470142,2277339,0,0,0,0,0,0,0,0,2904
192.168.56.101,4.2.2.2,0,1146,14,31,1,08:00:27:3f:97:25,2747481,5687,6,5,5068,5031,3431,2256,470142,2277339,0,0,0,0,0,0,0,0,2904
192.168.56.101,192.168.21.3,0,43367,211,19,1,08:00:27:3f:97:25,2747481,5687,6,5,5068,5031,3431,2256,470142,2277339,0,0,0,0,0,0,0,0,2904
192.168.21.3,192.168.56.101,0,284695,178,19,LOCAL,08:00:27:21:b1:d0,1930390,5050,6,5,5068,5031,3402,1648,417433,1512957,0,0,0,0,0,0,0,0,2904
192.168.21.3,192.168.56.101,0,299609,189,20,1,08:00:27:4c:52:09,1847351,3649,3,2,3031,2994,2241,1408,1588914,258437,0,0,0,0,0,0,0,0,2905
192.168.56.101,192.168.21.3,0,45195,221,20,LOCAL,08:00:27:3b:03:29,1775282,3009,3,2,3031,2994,1709,1300,1525999,249283,0,0,0,0,0,0,0,0,2905
192.168.56.200,192.168.56.101,0,1342,12,33,LOCAL,08:00:27:21:b1:d0,1947167,5071,6,5,5091,5054,3413,1658,419418,1527749,0,0,0,0,0,0,0,0,2905
192.168.56.101,8.8.8.8,0,1146,14,33,1,08:00:27:3f:97:25,2770468,5712,6,5,5091,5054,3442,2270,472281,2298187,0,0,0,0,0,0,0,0,2905
192.168.56.101,4.2.2.2,0,1146,14,33,1,08:00:27:3f:97:25,2770468,5712,6,5,5091,5054,3442,2270,472281,2298187,0,0,0,0,0,0,0,0,2905
192.168.56.101,192.168.21.3,0,45689,223,20,1,08:00:27:3f:97:25,2770468,5712,6,5,5091,5054,3442,2270,472281,2298187,0,0,0,0,0,0,0,0,2905
192.168.21.3,192.168.56.101,0,299609,189,20,LOCAL,08:00:27:21:b1:d0,1947167,5071,6,5,5091,5054,3413,1658,419418,1527749,0,0,0,0,0,0,0,0,2905
192.168.21.3,192.168.56.101,0,309379,194,21,1,08:00:27:4c:52:09,1870173,3679,3,2,3042,3005,2259,1420,1608982,261191,0,0,0,0,0,0,0,0,2906
192.168.56.101,192.168.21.3,0,46572,227,21,LOCAL,08:00:27:3b:03:29,1797384,3030,3,2,3042,3005,1718,1312,1545347,252037,0,0,0,0,0,0,0,0,2906
192.168.56.200,192.168.56.101,0,1342,12,34,LOCAL,08:00:27:21:b1:d0,1963815,5087,6,5,5102,5065,3422,1665,421416,1542399,0,0,0,0,0,0,0,0,2907
192.168.56.101,8.8.8.8,0,1146,14,34,1,08:00:27:3f:97:25,2797840,5735,6,5,5102,5065,3451,2284,474405,2323435,0,0,0,0,0,0,0,0,2906
192.168.56.101,4.2.2.2,0,1146,14,34,1,08:00:27:3f:97:25,2797840,5735,6,5,5102,5065,3451,2284,474405,2323435,0,0,0,0,0,0,0,0,2906
192.168.56.101,192.168.21.3,0,47066,229,21,1,08:00:27:3f:97:25,2797840,5735,6,5,5102,5065,3451,2284,474405,2323435,0,0,0,0,0,0,0,0,2906
192.168.21.3,192.168.56.101,0,309379,194,21,LOCAL,08:00:27:21:b1:d0,1963815,5087,6,5,5102,5065,3422,1665,421416,1542399,0,0,0,0,0,0,0,0,2907
192.168.21.3,192.168.56.101,0,323973,201,22,1,08:00:27:4c:52:09,1881584,3694,3,2,3058,3021,2268,1426,1619016,262568,0,0,0,0,0,0,0,0,2907
192.168.56.101,192.168.21.3,0,48579,236,22,LOCAL,08:00:27:3b:03:29,1808513,3042,3,2,3058,3021,1724,1318,1555099,253414,0,0,0,0,0,0,0,0,2908
192.168.56.200,192.168.56.101,0,1342,12,35,LOCAL,08:00:27:21:b1:d0,1974944,5099,6,5,5118,5081,3428,1671,422709,1552235,0,0,0,0,0,0,0,0,2908
192.168.56.101,8.8.8.8,0,1146,14,35,1,08:00:27:3f:97:25,2813595,5750,6,5,5118,5081,3457,2293,475782,2337813,0,0,0,0,0,0,0,0,2908
192.168.56.101,4.2.2.2,0,1146,14,35,1,08:00:27:3f:97:25,2813595,5750,6,5,5118,5081,3457,2293,475782,2337813,0,0,0,0,0,0,0,0,2908
192.168.56.101,192.168.21.3,0,49073,238,22,1,08:00:27:3f:97:25,2813595,5750,6,5,5118,5081,3457,2293,475782,2337813,0,0,0,0,0,0,0,0,2908
192.168.21.3,192.168.56.101,0,323973,201,22,LOCAL,08:00:27:21:b1:d0,1974944,5099,6,5,5118,5081,3428,1671,422709,1552235,0,0,0,0,0,0,0,0,2908
192.168.21.3,192.168.56.101,0,348657,217,23,1,08:00:27:4c:52:09,1904670,3728,3,2,3092,3055,2287,1441,1639150,265520,0,0,0,0,0,0,0,0,2909
192.168.56.101,192.168.21.3,0,52278,254,23,LOCAL,08:00:27:3b:03:29,1831021,3070,3,2,3092,3055,1737,1333,1574655,256366,0,0,0,0,0,0,0,0,2909
192.168.56.200,192.168.56.101,0,1342,12,36,LOCAL,08:00:27:21:b1:d0,1997512,5129,6,5,5154,5117,3444,1685,425497,1572015,0,0,0,0,0,0,0,0,2909
192.168.56.101,8.8.8.8,0,1146,14,36,1,08:00:27:3f:97:25,2845489,5786,6,5,5154,5117,3473,2313,478794,2366695,0,0,0,0,0,0,0,0,2909
192.168.56.101,4.2.2.2,0,1146,14,36,1,08:00:27:3f:97:25,2845489,5786,6,5,5154,5117,3473,2313,478794,2366695,0,0,0,0,0,0,0,0,2909
192.168.56.101,192.168.21.3,0,52772,256,23,1,08:00:27:3f:97:25,2845489,5786,6,5,5154,5117,3473,2313,478794,2366695,0,0,0,0,0,0,0,0,2909
192.168.21.3,192.168.56.101,0,348657,217,23,LOCAL,08:00:27:21:b1:d0,1997512,5129,6,5,5154,5117,3444,1685,425497,1572015,0,0,0,0,0,0,0,0,2909
192.168.21.3,192.168.56.101,0,358559,224,24,1,08:00:27:4c:52:09,1916213,3745,3,2,3107,3070,2296,1449,1649184,267029,0,0,0,0,0,0,0,0,2910
192.168.56.101,192.168.21.3,0,53787,262,24,LOCAL,08:00:27:3b:03:29,1842334,3085,3,2,3107,3070,1744,1341,1584459,257875,0,0,0,0,0,0,0,0,2910
192.168.56.200,192.168.56.101,0,1342,12,37,LOCAL,08:00:27:21:b1:d0,2008811,5144,6,5,5169,5132,3452,1692,426894,1581917,0,0,0,0,0,0,0,0,2910
192.168.56.101,8.8.8.8,0,1146,14,37,1,08:00:27:3f:97:25,2859928,5803,6,5,5169,5132,3481,2322,480303,2379625,0,0,0,0,0,0,0,0,2910
192.168.56.101,4.2.2.2,0,1146,14,37,1,08:00:27:3f:97:25,2859928,5803,6,5,5169,5132,3481,2322,480303,2379625,0,0,0,0,0,0,0,0,2910
192.168.56.101,192.168.21.3,0,54281,264,24,1,08:00:27:3f:97:25,2859928,5803,6,5,5169,5132,3481,2322,480303,2379625,0,0,0,0,0,0,0,0,2910
192.168.21.3,192.168.56.101,0,358559,224,24,LOCAL,08:00:27:21:b1:d0,2008811,5144,6,5,5169,5132,3452,1692,426894,1581917,0,0,0,0,0,0,0,0,2910
192.168.21.3,192.168.56.101,0,368329,229,25,1,08:00:27:4c:52:09,1927624,3760,3,2,3119,3082,2304,1456,1659152,268472,0,0,0,0,0,0,0,0,2911
192.168.56.101,192.168.21.3,0,55230,269,25,LOCAL,08:00:27:3b:03:29,1853477,3097,3,2,3119,3082,1749,1348,1594159,259318,0,0,0,0,0,0,0,0,2911
192.168.56.200,192.168.56.101,0,1342,12,38,LOCAL,08:00:27:21:b1:d0,2019926,5156,6,5,5181,5144,3459,1697,428239,1591687,0,0,0,0,0,0,0,0,2911
192.168.56.101,8.8.8.8,0,1146,14,38,1,08:00:27:3f:97:25,2875683,5818,6,5,5181,5144,3488,2330,481746,2393937,0,0,0,0,0,0,0,0,2911
192.168.56.101,4.2.2.2,0,1146,14,38,1,08:00:27:3f:97:25,2875683,5818,6,5,5181,5144,3488,2330,481746,2393937,0,0,0,0,0,0,0,0,2911
192.168.56.101,192.168.21.3,0,55724,271,25,1,08:00:27:3f:97:25,2875683,5818,6,5,5181,5144,3488,2330,481746,2393937,0,0,0,0,0,0,0,0,2911
192.168.21.3,192.168.56.101,0,368329,229,25,LOCAL,08:00:27:21:b1:d0,2019926,5156,6,5,5181,5144,3459,1697,428239,1591687,0,0,0,0,0,0,0,0,2911
192.168.21.3,192.168.56.101,0,378099,234,26,1,08:00:27:4c:52:09,1944687,3783,3,2,3131,3094,2317,1466,1674142,270545,0,0,0,0,0,0,0,0,2912
192.168.56.101,192.168.21.3,0,56673,276,26,LOCAL,08:00:27:3b:03:29,1870046,3114,3,2,3131,3094,1756,1358,1608655,261391,0,0,0,0,0,0,0,0,2912
192.168.56.200,192.168.56.101,0,1342,12,39,LOCAL,08:00:27:21:b1:d0,2036453,5173,6,5,5193,5156,3469,1704,430172,1606281,0,0,0,0,0,0,0,0,2912
192.168.56.101,8.8.8.8,0,1146,14,39,1,08:00:27:3f:97:25,2901434,5841,6,5,5193,5156,3498,2343,483819,2417615,0,0,0,0,0,0,0,0,2912
192.168.56.101,4.2.2.2,0,1146,14,39,1,08:00:27:3f:97:25,2901434,5841,6,5,5193,5156,3498,2343,483819,2417615,0,0,0,0,0,0,0,0,2912
192.168.56.101,192.168.21.3,0,57167,278,26,1,08:00:27:3f:97:25,2901434,5841,6,5,5193,5156,3498,2343,483819,2417615,0,0,0,0,0,0,0,0,2912
192.168.21.3,192.168.56.101,0,378099,234,26,LOCAL,08:00:27:21:b1:d0,2036453,5173,6,5,5193,5156,3469,1704,430172,1606281,0,0,0,0,0,0,0,0,2912
192.168.21.3,192.168.56.101,0,392891,244,28,1,08:00:27:4c:52:09,1962121,3809,3,2,3152,3115,2332,1477,1689320,272801,0,0,0,0,0,0,0,0,2913
192.168.56.101,192.168.21.3,0,58812,287,28,LOCAL,08:00:27:3b:03:29,1887062,3136,3,2,3152,3115,1767,1369,1623415,263647,0,0,0,0,0,0,0,0,2913
192.168.56.200,192.168.56.101,0,1467,13,40,LOCAL,08:00:27:21:b1:d0,2054051,5201,6,5,5218,5181,3484,1717,432606,1621445,0,0,0,0,0,0,0,0,2913
192.168.56.101,8.8.8.8,0,1340,16,40,1,08:00:27:3f:97:25,2925298,5873,6,5,5218,5181,3513,2360,486463,2438835,0,0,0,0,0,0,0,0,2913
192.168.56.101,4.2.2.2,0,1243,15,40,1,08:00:27:3f:97:25,2925298,5873,6,5,5218,5181,3513,2360,486463,2438835,0,0,0,0,0,0,0,0,2913
192.168.56.101,192.168.21.3,0,59306,289,28,1,08:00:27:3f:97:25,2925298,5873,6,5,5218,5181,3513,2360,486463,2438835,0,0,0,0,0,0,0,0,2913
192.168.21.3,192.168.56.101,0,392891,244,28,LOCAL,08:00:27:21:b1:d0,2054051,5201,6,5,5218,5181,3484,1717,432606,1621445,0,0,0,0,0,0,0,0,2913
192.168.21.3,192.168.56.101,0,407607,252,29,1,08:00:27:4c:52:09,1979118,3831,3,2,3169,3132,2345,1486,1704310,274808,0,0,0,0,0,0,0,0,2914
192.168.56.101,192.168.21.3,0,60936,296,29,LOCAL,08:00:27:3b:03:29,1903565,3152,3,2,3169,3132,1774,1378,1637911,265654,0,0,0,0,0,0,0,0,2914
192.168.56.200,192.168.56.101,0,1592,14,41,LOCAL,08:00:27:21:b1:d0,2070526,5217,6,5,5237,5200,3493,1724,434487,1636039,0,0,0,0,0,0,0,0,2914
192.168.56.101,8.8.8.8,0,1340,16,41,1,08:00:27:3f:97:25,2950983,5895,6,5,5237,5200,3522,2373,488470,2462513,0,0,0,0,0,0,0,0,2914
192.168.56.101,4.2.2.2,0,1340,16,41,1,08:00:27:3f:97:25,2950983,5895,6,5,5237,5200,3522,2373,488470,2462513,0,0,0,0,0,0,0,0,2914
192.168.56.101,192.168.21.3,0,61430,298,29,1,08:00:27:3f:97:25,2950983,5895,6,5,5237,5200,3522,2373,488470,2462513,0,0,0,0,0,0,0,0,2914
192.168.21.3,192.168.56.101,0,407607,252,29,LOCAL,08:00:27:21:b1:d0,2070526,5217,6,5,5237,5200,3493,1724,434487,1636039,0,0,0,0,0,0,0,0,2914
192.168.21.3,192.168.56.101,0,427213,263,30,1,08:00:27:4c:52:09,1996420,3855,3,2,3193,3156,2359,1496,1719422,276998,0,0,0,0,0,0,0,0,2915
192.168.56.101,192.168.21.3,0,63756,309,30,LOCAL,08:00:27:3b:03:29,1920411,3171,3,2,3193,3156,1783,1388,1652567,267844,0,0,0,0,0,0,0,0,2915
