src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,dl_dst,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
192.168.56.101,4.2.2.2,0,348,4,11,1,08:00:27:3f:97:25,34699782,37770,6,5,30897,30860,18046,19724,3648039,31051743,0,0,0,0,0,0,0,0,7758
192.168.56.101,192.168.21.3,0,42227,151,5,1,08:00:27:3f:97:25,34699782,37770,6,5,30897,30860,18046,19724,3648039,31051743,0,0,0,0,0,0,0,0,7758
192.168.21.3,192.168.56.101,0,207717,132,5,LOCAL,08:00:27:21:b1:d0,24232077,30840,6,5,30897,30860,17968,12872,3384938,20847139,0,0,0,0,0,0,0,0,7758
192.168.21.3,192.168.56.101,0,242880,152,6,1,08:00:27:4c:52:09,24705867,34649,3,2,27760,27723,20041,14608,21430076,3275791,0,0,0,0,0,0,0,0,7759
192.168.56.101,192.168.21.3,0,48452,168,6,LOCAL,08:00:27:3b:03:29,24049812,27702,3,2,27760,27723,13206,14496,20785327,3264485,0,0,0,0,0,0,0,0,7759
192.168.56.200,192.168.56.101,0,558,5,14,LOCAL,08:00:27:21:b1:d0,24269001,30881,6,5,30935,30898,17989,12892,3391043,20877958,0,0,0,0,0,0,0,0,7759
192.168.56.101,8.8.8.8,0,348,4,12,1,08:00:27:3f:97:25,34752140,37821,6,5,30935,30898,18067,19754,3654438,31097702,0,0,0,0,0,0,0,0,7759
192.168.56.101,4.2.2.2,0,348,4,12,1,08:00:27:3f:97:25,34752140,37821,6,5,30935,30898,18067,19754,3654438,31097702,0,0,0,0,0,0,0,0,7759
192.168.56.101,192.168.21.3,0,48934,170,6,1,08:00:27:3f:97:25,34752140,37821,6,5,30935,30898,18067,19754,3654438,31097702,0,0,0,0,0,0,0,0,7759
192.168.21.3,192.168.56.101,0,238470,151,6,LOCAL,08:00:27:21:b1:d0,24269001,30881,6,5,30935,30898,17989,12892,3391043,20877958,0,0,0,0,0,0,0,0,7759
192.168.21.3,192.168.56.101,0,269157,169,8,1,08:00:27:4c:52:09,24743699,34699,3,2,27798,27761,20071,14628,21461555,3282144,0,0,0,0,0,0,0,0,7760
192.168.56.101,192.168.21.3,0,54431,189,8,LOCAL,08:00:27:3b:03:29,24086600,27740,3,2,27798,27761,13224,14516,20815762,3270838,0,0,0,0,0,0,0,0,7760
192.168.56.200,192.168.56.101,0,558,5,15,LOCAL,08:00:27:21:b1:d0,24305761,30919,6,5,30993,30956,18009,12910,3397116,20908645,0,0,0,0,0,0,0,0,7760
192.168.56.101,8.8.8.8,0,348,4,13,1,08:00:27:3f:97:25,34807348,37871,6,5,30993,30956,18087,19784,3660791,31146557,0,0,0,0,0,0,0,0,7760
192.168.56.101,4.2.2.2,0,348,4,13,1,08:00:27:3f:97:25,34807348,37871,6,5,30993,30956,18087,19784,3660791,31146557,0,0,0,0,0,0,0,0,7760
192.168.56.101,192.168.21.3,0,57684,201,8,1,08:00:27:3f:97:25,34807348,37871,6,5,30993,30956,18087,19784,3660791,31146557,0,0,0,0,0,0,0,0,7760
192.168.21.3,192.168.56.101,0,284466,178,8,LOCAL,08:00:27:21:b1:d0,24305761,30919,6,5,30993,30956,18009,12910,3397116,20908645,0,0,0,0,0,0,0,0,7760
192.168.21.3,192.168.56.101,0,315002,194,9,1,08:00:27:4c:52:09,24781309,34746,3,2,27852,27815,20099,14647,21492883,3288426,0,0,0,0,0,0,0,0,7761
192.168.56.101,192.168.21.3,0,63484,218,9,LOCAL,08:00:27:3b:03:29,24123194,27775,3,2,27852,27815,13240,14535,20846074,3277120,0,0,0,0,0,0,0,0,7761
192.168.56.200,192.168.56.101,0,558,5,16,LOCAL,08:00:27:21:b1:d0,24343616,30955,6,5,31028,30991,18029,12926,3404435,20939181,0,0,0,0,0,0,0,0,7761
192.168.56.101,8.8.8.8,0,348,4,14,1,08:00:27:3f:97:25,34863651,37919,6,5,31028,30991,18107,19812,3668390,31195261,0,0,0,0,0,0,0,0,7761
192.168.56.101,4.2.2.2,0,348,4,14,1,08:00:27:3f:97:25,34863651,37919,6,5,31028,30991,18107,19812,3668390,31195261,0,0,0,0,0,0,0,0,7761
192.168.56.101,192.168.21.3,0,63966,220,9,1,08:00:27:3f:97:25,34863651,37919,6,5,31028,30991,18107,19812,3668390,31195261,0,0,0,0,0,0,0,0,7761
192.168.21.3,192.168.56.101,0,315002,194,9,LOCAL,08:00:27:21:b1:d0,24343616,30955,6,5,31028,30991,18029,12926,3404435,20939181,0,0,0,0,0,0,0,0,7761
192.168.21.3,192.168.56.101,0,350838,215,10,1,08:00:27:4c:52:09,24826306,34804,3,2,27894,27857,20134,14670,21529643,3296663,0,0,0,0,0,0,0,0,7762
192.168.56.101,192.168.21.3,0,71159,239,10,LOCAL,08:00:27:3b:03:29,24166973,27819,3,2,27894,27857,13261,14558,20881616,3285357,0,0,0,0,0,0,0,0,7762
192.168.56.200,192.168.56.101,0,788,7,17,LOCAL,08:00:27:21:b1:d0,24391770,31009,6,5,31076,31039,18057,12952,3411443,20980327,0,0,0,0,0,0,0,0,7763
192.168.56.101,8.8.8.8,0,522,6,15,1,08:00:27:3f:97:25,34936421,37989,6,5,31076,31039,18135,19854,3675790,31260631,0,0,0,0,0,0,0,0,7762
192.168.56.101,4.2.2.2,0,522,6,15,1,08:00:27:3f:97:25,34936421,37989,6,5,31076,31039,18135,19854,3675790,31260631,0,0,0,0,0,0,0,0,7762
192.168.56.101,192.168.21.3,0,71641,241,10,1,08:00:27:3f:97:25,34936421,37989,6,5,31076,31039,18135,19854,3675790,31260631,0,0,0,0,0,0,0,0,7762
192.168.21.3,192.168.56.101,0,350838,215,10,LOCAL,08:00:27:21:b1:d0,24391770,31009,6,5,31076,31039,18057,12952,3411443,20980327,0,0,0,0,0,0,0,0,7763
192.168.21.3,192.168.56.101,0,386652,237,11,1,08:00:27:4c:52:09,24882074,34878,3,2,27942,27905,20179,14699,21576808,3305266,0,0,0,0,0,0,0,0,7763
192.168.56.101,192.168.21.3,0,79564,265,11,LOCAL,08:00:27:3b:03:29,24221279,27877,3,2,27942,27905,13290,14587,20927319,3293960,0,0,0,0,0,0,0,0,7764
192.168.56.200,192.168.56.101,0,788,7,19,LOCAL,08:00:27:21:b1:d0,24440892,31062,6,5,31124,31087,18084,12978,3419536,21021356,0,0,0,0,0,0,0,0,7764
192.168.56.101,8.8.8.8,0,522,6,16,1,08:00:27:3f:97:25,35007117,38056,6,5,31124,31087,18162,19894,3684261,31322856,0,0,0,0,0,0,0,0,7764
192.168.56.101,4.2.2.2,0,522,6,16,1,08:00:27:3f:97:25,35007117,38056,6,5,31124,31087,18162,19894,3684261,31322856,0,0,0,0,0,0,0,0,7764
192.168.56.101,192.168.21.3,0,80046,267,11,1,08:00:27:3f:97:25,35007117,38056,6,5,31124,31087,18162,19894,3684261,31322856,0,0,0,0,0,0,0,0,7764
192.168.21.3,192.168.56.101,0,386652,237,11,LOCAL,08:00:27:21:b1:d0,24440892,31062,6,5,31124,31087,18084,12978,3419536,21021356,0,0,0,0,0,0,0,0,7764
192.168.21.3,192.168.56.101,0,422554,259,12,1,08:00:27:4c:52:09,24932466,34944,3,2,27986,27949,20219,14725,21618780,3313686,0,0,0,0,0,0,0,0,7765
192.168.56.101,192.168.21.3,0,86049,287,12,LOCAL,08:00:27:3b:03:29,24270279,27927,3,2,27986,27949,13314,14613,20967899,3302380,0,0,0,0,0,0,0,0,7765
192.168.56.200,192.168.56.101,0,788,7,20,LOCAL,08:00:27:21:b1:d0,24489864,31112,6,5,31168,31131,18110,13002,3427592,21062272,0,0,0,0,0,0,0,0,7765
192.168.56.101,8.8.8.8,0,522,6,17,1,08:00:27:3f:97:25,35080677,38122,6,5,31168,31131,18188,19934,3692681,31387996,0,0,0,0,0,0,0,0,7765
192.168.56.101,4.2.2.2,0,522,6,17,1,08:00:27:3f:97:25,35080677,38122,6,5,31168,31131,18188,19934,3692681,31387996,0,0,0,0,0,0,0,0,7765
192.168.56.101,192.168.21.3,0,86531,289,12,1,08:00:27:3f:97:25,35080677,38122,6,5,31168,31131,18188,19934,3692681,31387996,0,0,0,0,0,0,0,0,7765
192.168.21.3,192.168.56.101,0,422554,259,12,LOCAL,08:00:27:21:b1:d0,24489864,31112,6,5,31168,31131,18110,13002,3427592,21062272,0,0,0,0,0,0,0,0,7765
192.168.21.3,192.168.56.101,0,453241,277,13,1,08:00:27:4c:52:09,24970438,34996,3,2,28023,27986,20249,14747,21650257,3320181,0,0,0,0,0,0,0,0,7766
192.168.56.101,192.168.21.3,0,92336,306,13,LOCAL,08:00:27:3b:03:29,24307207,27967,3,2,28023,27986,13332,14635,20998332,3308875,0,0,0,0,0,0,0,0,7766
192.168.56.200,192.168.56.101,0,788,7,21,LOCAL,08:00:27:21:b1:d0,24526736,31152,6,5,31205,31168,18132,13020,3433779,21092957,0,0,0,0,0,0,0,0,7766
192.168.56.101,8.8.8.8,0,522,6,18,1,08:00:27:3f:97:25,35136025,38174,6,5,31205,31168,18210,19964,3699176,31436849,0,0,0,0,0,0,0,0,7766
192.168.56.101,4.2.2.2,0,522,6,18,1,08:00:27:3f:97:25,35136025,38174,6,5,31205,31168,18210,19964,3699176,31436849,0,0,0,0,0,0,0,0,7766
192.168.56.101,192.168.21.3,0,92818,308,13,1,08:00:27:3f:97:25,35136025,38174,6,5,31205,31168,18210,19964,3699176,31436849,0,0,0,0,0,0,0,0,7766
192.168.21.3,192.168.56.101,0,453241,277,13,LOCAL,08:00:27:21:b1:d0,24526736,31152,6,5,31205,31168,18132,13020,3433779,21092957,0,0,0,0,0,0,0,0,7766
192.168.21.3,192.168.56.101,0,488936,297,14,1,08:00:27:4c:52:09,25015115,35056,3,2,28069,28032,20284,14772,21687010,3328105,0,0,0,0,0,0,0,0,7767
192.168.56.101,192.168.21.3,0,99510,332,14,LOCAL,08:00:27:3b:03:29,24350614,28012,3,2,28069,28032,13352,14660,21033815,3316799,0,0,0,0,0,0,0,0,7767
192.168.56.200,192.168.56.101,0,788,7,22,LOCAL,08:00:27:21:b1:d0,24576356,31211,6,5,31285,31248,18164,13047,3442231,21134125,0,0,0,0,0,0,0,0,7767
192.168.56.101,8.8.8.8,0,522,6,19,1,08:00:27:3f:97:25,35211831,38250,6,5,31285,31248,18242,20008,3708076,31503755,0,0,0,0,0,0,0,0,7767
192.168.56.101,4.2.2.2,0,522,6,19,1,08:00:27:3f:97:25,35211831,38250,6,5,31285,31248,18242,20008,3708076,31503755,0,0,0,0,0,0,0,0,7767
192.168.56.101,192.168.21.3,0,99992,334,14,1,08:00:27:3f:97:25,35211831,38250,6,5,31285,31248,18242,20008,3708076,31503755,0,0,0,0,0,0,0,0,7767
192.168.21.3,192.168.56.101,0,488936,297,14,LOCAL,08:00:27:21:b1:d0,24576356,31211,6,5,31285,31248,18164,13047,3442231,21134125,0,0,0,0,0,0,0,0,7767
192.168.21.3,192.168.56.101,0,545322,332,15,1,08:00:27:4c:52:09,25065744,35126,3,2,28143,28106,20326,14800,21729077,3336667,0,0,0,0,0,0,0,0,7768
192.168.56.101,192.168.21.3,0,111725,371,15,LOCAL,08:00:27:3b:03:29,24399823,28066,3,2,28143,28106,13378,14688,21074462,3325361,0,0,0,0,0,0,0,0,7768
192.168.56.200,192.168.56.101,0,1018,9,23,LOCAL,08:00:27:21:b1:d0,24625376,31262,6,5,31331,31294,18192,13070,3450401,21174975,0,0,0,0,0,0,0,0,7768
192.168.56.101,8.8.8.8,0,696,8,20,1,08:00:27:3f:97:25,35286981,38318,6,5,31331,31294,18270,20048,3716638,31570343,0,0,0,0,0,0,0,0,7768
192.168.56.101,4.2.2.2,0,696,8,20,1,08:00:27:3f:97:25,35286981,38318,6,5,31331,31294,18270,20048,3716638,31570343,0,0,0,0,0,0,0,0,7768
192.168.56.101,192.168.21.3,0,112207,373,15,1,08:00:27:3f:97:25,35286981,38318,6,5,31331,31294,18270,20048,3716638,31570343,0,0,0,0,0,0,0,0,7768
192.168.21.3,192.168.56.101,0,545322,332,15,LOCAL,08:00:27:21:b1:d0,24625376,31262,6,5,31331,31294,18192,13070,3450401,21174975,0,0,0,0,0,0,0,0,7768
192.168.21.3,192.168.56.101,0,581023,352,16,1,08:00:27:4c:52:09,25109345,35183,3,2,28185,28148,20361,14822,21765768,3343577,0,0,0,0,0,0,0,0,7769
192.168.56.101,192.168.21.3,0,118635,393,16,LOCAL,08:00:27:3b:03:29,24442154,28108,3,2,28185,28148,13398,14710,21109883,3332271,0,0,0,0,0,0,0,0,7769
192.168.56.200,192.168.56.101,0,1018,9,24,LOCAL,08:00:27:21:b1:d0,24663382,31300,6,5,31373,31336,18212,13088,3457720,21205662,0,0,0,0,0,0,0,0,7769
192.168.56.101,8.8.8.8,0,696,8,21,1,08:00:27:3f:97:25,35343435,38368,6,5,31373,31336,18290,20078,3724237,31619198,0,0,0,0,0,0,0,0,7769
192.168.56.101,4.2.2.2,0,696,8,21,1,08:00:27:3f:97:25,35343435,38368,6,5,31373,31336,18290,20078,3724237,31619198,0,0,0,0,0,0,0,0,7769
192.168.56.101,192.168.21.3,0,119117,395,16,1,08:00:27:3f:97:25,35343435,38368,6,5,31373,31336,18290,20078,3724237,31619198,0,0,0,0,0,0,0,0,7769
192.168.21.3,192.168.56.101,0,581023,352,16,LOCAL,08:00:27:21:b1:d0,24663382,31300,6,5,31373,31336,18212,13088,3457720,21205662,0,0,0,0,0,0,0,0,7769
192.168.21.3,192.168.56.101,0,611691,370,17,1,08:00:27:4c:52:09,25159789,35250,3,2,28223,28186,20400,14850,21807655,3352134,0,0,0,0,0,0,0,0,7770
192.168.56.101,192.168.21.3,0,124988,413,17,LOCAL,08:00:27:3b:03:29,24491272,28160,3,2,28223,28186,13422,14738,21150444,3340828,0,0,0,0,0,0,0,0,7770
192.168.56.200,192.168.56.101,0,1018,9,25,LOCAL,08:00:27:21:b1:d0,24711141,31351,6,5,31411,31374,18239,13112,3464582,21246559,0,0,0,0,0,0,0,0,7770
192.168.56.101,8.8.8.8,0,696,8,23,1,08:00:27:3f:97:25,35414282,38434,6,5,31411,31374,18317,20117,3731477,31682805,0,0,0,0,0,0,0,0,7770
192.168.56.101,4.2.2.2,0,696,8,23,1,08:00:27:3f:97:25,35414282,38434,6,5,31411,31374,18317,20117,3731477,31682805,0,0,0,0,0,0,0,0,7770
192.168.56.101,192.168.21.3,0,125470,415,17,1,08:00:27:3f:97:25,35414282,38434,6,5,31411,31374,18317,20117,3731477,31682805,0,0,0,0,0,0,0,0,7770
192.168.21.3,192.168.56.101,0,611691,370,17,LOCAL,08:00:27:21:b1:d0,24711141,31351,6,5,31411,31374,18239,13112,3464582,21246559,0,0,0,0,0,0,0,0,7770
192.168.21.3,192.168.56.101,0,652541,393,18,1,08:00:27:4c:52:09,25210196,35316,3,2,28273,28236,20440,14876,21849627,3360569,0,0,0,0,0,0,0,0,7771
192.168.56.101,192.168.21.3,0,133484,440,18,LOCAL,08:00:27:3b:03:29,24540235,28209,3,2,28273,28236,13445,14764,21190972,3349263,0,0,0,0,0,0,0,0,7771
192.168.56.200,192.168.56.101,0,1018,9,26,LOCAL,08:00:27:21:b1:d0,24760062,31400,6,5,31461,31424,18265,13135,3472653,21287409,0,0,0,0,0,0,0,0,7771
192.168.56.101,8.8.8.8,0,696,8,24,1,08:00:27:3f:97:25,35489305,38500,6,5,31461,31424,18343,20157,3739912,31749393,0,0,0,0,0,0,0,0,7771
192.168.56.101,4.2.2.2,0,696,8,24,1,08:00:27:3f:97:25,35489305,38500,6,5,31461,31424,18343,20157,3739912,31749393,0,0,0,0,0,0,0,0,7771
192.168.56.101,192.168.21.3,0,133966,442,18,1,08:00:27:3f:97:25,35489305,38500,6,5,31461,31424,18343,20157,3739912,31749393,0,0,0,0,0,0,0,0,7771
192.168.21.3,192.168.56.101,0,652541,393,18,LOCAL,08:00:27:21:b1:d0,24760062,31400,6,5,31461,31424,18265,13135,3472653,21287409,0,0,0,0,0,0,0,0,7771
192.168.21.3,192.168.56.101,0,688377,414,20,1,08:00:27:4c:52:09,25254763,35374,3,2,28317,28280,20475,14899,21886387,3368376,0,0,0,0,0,0,0,0,7772
192.168.56.101,192.168.21.3,0,141296,463,20,LOCAL,08:00:27:3b:03:29,24583636,28254,3,2,28317,28280,13467,14787,21226566,3357070,0,0,0,0,0,0,0,0,7772
192.168.56.200,192.168.56.101,0,1018,9,27,LOCAL,08:00:27:21:b1:d0,24808940,31448,6,5,31505,31468,18289,13159,3480620,21328320,0,0,0,0,0,0,0,0,7772
192.168.56.101,8.8.8.8,0,696,8,25,1,08:00:27:3f:97:25,35561229,38563,6,5,31505,31468,18367,20196,3748215,31813014,0,0,0,0,0,0,0,0,7772
192.168.56.101,4.2.2.2,0,696,8,25,1,08:00:27:3f:97:25,35561229,38563,6,5,31505,31468,18367,20196,3748215,31813014,0,0,0,0,0,0,0,0,7772
192.168.56.101,192.168.21.3,0,141778,465,20,1,08:00:27:3f:97:25,35561229,38563,6,5,31505,31468,18367,20196,3748215,31813014,0,0,0,0,0,0,0,0,7772
192.168.21.3,192.168.56.101,0,688377,414,20,LOCAL,08:00:27:21:b1:d0,24808940,31448,6,5,31505,31468,18289,13159,3480620,21328320,0,0,0,0,0,0,0,0,7772
192.168.21.3,192.168.56.101,0,719064,432,21,1,08:00:27:4c:52:09,25298369,35431,3,2,28356,28319,20510,14921,21923078,3375291,0,0,0,0,0,0,0,0,7773
192.168.56.101,192.168.21.3,0,148145,484,21,LOCAL,08:00:27:3b:03:29,24625972,28296,3,2,28356,28319,13487,14809,21261987,3363985,0,0,0,0,0,0,0,0,7773
192.168.56.200,192.168.56.101,0,1018,9,28,LOCAL,08:00:27:21:b1:d0,24845757,31487,6,5,31544,31507,18310,13177,3486745,21359012,0,0,0,0,0,0,0,0,7773
192.168.56.101,8.8.8.8,0,696,8,26,1,08:00:27:3f:97:25,35618022,38615,6,5,31544,31507,18388,20227,3754634,31863388,0,0,0,0,0,0,0,0,7773
192.168.56.101,4.2.2.2,0,696,8,26,1,08:00:27:3f:97:25,35618022,38615,6,5,31544,31507,18388,20227,3754634,31863388,0,0,0,0,0,0,0,0,7773
192.168.56.101,192.168.21.3,0,148627,486,21,1,08:00:27:3f:97:25,35618022,38615,6,5,31544,31507,18388,20227,3754634,31863388,0,0,0,0,0,0,0,0,7773
192.168.21.3,192.168.56.101,0,719064,432,21,LOCAL,08:00:27:21:b1:d0,24845757,31487,6,5,31544,31507,18310,13177,3486745,21359012,0,0,0,0,0,0,0,0,7773
192.168.21.3,192.168.56.101,0,764994,458,22,1,08:00:27:4c:52:09,25336201,35481,3,2,28410,28373,20540,14941,21954557,3381644,0,0,0,0,0,0,0,0,7774
192.168.56.101,192.168.21.3,0,156702,512,22,LOCAL,08:00:27:3b:03:29,24662708,28333,3,2,28410,28373,13504,14829,21292370,3370338,0,0,0,0,0,0,0,0,7774
192.168.56.200,192.168.56.101,0,1018,9,29,LOCAL,08:00:27:21:b1:d0,24882451,31524,6,5,31598,31561,18330,13194,3492818,21389633,0,0,0,0,0,0,0,0,7775
192.168.56.101,8.8.8.8,0,696,8,27,1,08:00:27:3f:97:25,35674678,38665,6,5,31598,31561,18408,20257,3760987,31913691,0,0,0,0,0,0,0,0,7774
192.168.56.101,4.2.2.2,0,696,8,27,1,08:00:27:3f:97:25,35674678,38665,6,5,31598,31561,18408,20257,3760987,31913691,0,0,0,0,0,0,0,0,7774
192.168.56.101,192.168.21.3,0,157184,514,22,1,08:00:27:3f:97:25,35674678,38665,6,5,31598,31561,18408,20257,3760987,31913691,0,0,0,0,0,0,0,0,7774
192.168.21.3,192.168.56.101,0,764994,458,22,LOCAL,08:00:27:21:b1:d0,24882451,31524,6,5,31598,31561,18330,13194,3492818,21389633,0,0,0,0,0,0,0,0,7775
192.168.21.3,192.168.56.101,0,800764,478,23,1,08:00:27:4c:52:09,25386730,35549,3,2,28456,28419,20580,14969,21996529,3390201,0,0,0,0,0,0,0,0,7775
192.168.56.101,192.168.21.3,0,165127,538,23,LOCAL,08:00:27:3b:03:29,24711793,28384,3,2,28456,28419,13527,14857,21332898,3378895,0,0,0,0,0,0,0,0,7776
192.168.56.200,192.168.56.101,0,1018,9,31,LOCAL,08:00:27:21:b1:d0,24937936,31580,6,5,31644,31607,18361,13219,3502370,21435566,0,0,0,0,0,0,0,0,7776
192.168.56.101,8.8.8.8,0,696,8,28,1,08:00:27:3f:97:25,35760877,38741,6,5,31644,31607,18439,20302,3770973,31989904,0,0,0,0,0,0,0,0,7776
192.168.56.101,4.2.2.2,0,696,8,28,1,08:00:27:3f:97:25,35760877,38741,6,5,31644,31607,18439,20302,3770973,31989904,0,0,0,0,0,0,0,0,7776
192.168.56.101,192.168.21.3,0,165609,540,23,1,08:00:27:3f:97:25,35760877,38741,6,5,31644,31607,18439,20302,3770973,31989904,0,0,0,0,0,0,0,0,7776
192.168.21.3,192.168.56.101,0,800764,478,23,LOCAL,08:00:27:21:b1:d0,24937936,31580,6,5,31644,31607,18361,13219,3502370,21435566,0,0,0,0,0,0,0,0,7776
192.168.21.3,192.168.56.101,0,846628,503,24,1,08:00:27:4c:52:09,25444399,35625,3,2,28510,28473,20625,15000,22043782,3400617,0,0,0,0,0,0,0,0,7777
192.168.56.101,192.168.21.3,0,173730,567,24,LOCAL,08:00:27:3b:03:29,24767792,28440,3,2,28510,28473,13552,14888,21378481,3389311,0,0,0,0,0,0,0,0,7777
192.168.56.200,192.168.56.101,0,1018,9,32,LOCAL,08:00:27:21:b1:d0,24992499,31635,6,5,31698,31661,18391,13244,3511069,21481430,0,0,0,0,0,0,0,0,7777
192.168.56.101,8.8.8.8,0,696,8,29,1,08:00:27:3f:97:25,35846140,38816,6,5,31698,31661,18469,20347,3780092,32066048,0,0,0,0,0,0,0,0,7777
192.168.56.101,4.2.2.2,0,696,8,29,1,08:00:27:3f:97:25,35846140,38816,6,5,31698,31661,18469,20347,3780092,32066048,0,0,0,0,0,0,0,0,7777
192.168.56.101,192.168.21.3,0,174212,569,24,1,08:00:27:3f:97:25,35846140,38816,6,5,31698,31661,18469,20347,3780092,32066048,0,0,0,0,0,0,0,0,7777
192.168.21.3,192.168.56.101,0,846628,503,24,LOCAL,08:00:27:21:b1:d0,24992499,31635,6,5,31698,31661,18391,13244,3511069,21481430,0,0,0,0,0,0,0,0,7777
192.168.21.3,192.168.56.101,0,882398,523,25,1,08:00:27:4c:52:09,25494310,35690,3,2,28553,28516,20665,15025,22085754,3408556,0,0,0,0,0,0,0,0,7778
192.168.56.101,192.168.21.3,0,181537,590,25,LOCAL,08:00:27:3b:03:29,24816259,28488,3,2,28553,28516,13575,14913,21419009,3397250,0,0,0,0,0,0,0,0,7778
192.168.56.200,192.168.56.101,0,1018,9,33,LOCAL,08:00:27:21:b1:d0,25041420,31684,6,5,31741,31704,18417,13267,3519140,21522280,0,0,0,0,0,0,0,0,7778
192.168.56.101,8.8.8.8,0,696,8,30,1,08:00:27:3f:97:25,35921163,38882,6,5,31741,31704,18495,20387,3788527,32132636,0,0,0,0,0,0,0,0,7778
192.168.56.101,4.2.2.2,0,696,8,30,1,08:00:27:3f:97:25,35921163,38882,6,5,31741,31704,18495,20387,3788527,32132636,0,0,0,0,0,0,0,0,7778
192.168.56.101,192.168.21.3,0,182019,592,25,1,08:00:27:3f:97:25,35921163,38882,6,5,31741,31704,18495,20387,3788527,32132636,0,0,0,0,0,0,0,0,7778
192.168.21.3,192.168.56.101,0,882398,523,25,LOCAL,08:00:27:21:b1:d0,25041420,31684,6,5,31741,31704,18417,13267,3519140,21522280,0,0,0,0,0,0,0,0,7778
192.168.21.3,192.168.56.101,0,912953,539,26,1,08:00:27:4c:52:09,25526785,35734,3,2,28589,28552,20690,15044,22111952,3414833,0,0,0,0,0,0,0,0,7779
192.168.56.101,192.168.21.3,0,187880,610,26,LOCAL,08:00:27:3b:03:29,24847760,28520,3,2,28589,28552,13588,14932,21444233,3403527,0,0,0,0,0,0,0,0,7779
192.168.56.200,192.168.56.101,0,1018,9,34,LOCAL,08:00:27:21:b1:d0,25072424,31715,6,5,31777,31740,18435,13280,3524669,21547755,0,0,0,0,0,0,0,0,7779
192.168.56.101,8.8.8.8,0,696,8,31,1,08:00:27:3f:97:25,35969073,38924,6,5,31777,31740,18513,20411,3794308,32174765,0,0,0,0,0,0,0,0,7779
192.168.56.101,4.2.2.2,0,696,8,31,1,08:00:27:3f:97:25,35969073,38924,6,5,31777,31740,18513,20411,3794308,32174765,0,0,0,0,0,0,0,0,7779
192.168.56.101,192.168.21.3,0,188362,612,26,1,08:00:27:3f:97:25,35969073,38924,6,5,31777,31740,18513,20411,3794308,32174765,0,0,0,0,0,0,0,0,7779
192.168.21.3,192.168.56.101,0,912953,539,26,LOCAL,08:00:27:21:b1:d0,25072424,31715,6,5,31777,31740,18435,13280,3524669,21547755,0,0,0,0,0,0,0,0,7779
192.168.21.3,192.168.56.101,0,943574,556,27,1,08:00:27:4c:52:09,25575855,35799,3,2,28627,28590,20729,15070,22153858,3421997,0,0,0,0,0,0,0,0,7780
