src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,dl_dst,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
10.0.0.1,10.0.0.3,0,81180,1230,6,3,00:00:00:00:00:03,7995748,2761,3,3,2663,2663,1310,1451,88679,7907069,0,0,0,0,0,0,0,0,77
10.0.0.3,10.0.0.1,0,8828018,1573,7,3,00:00:00:00:00:01,9132038,3150,3,3,3058,3057,1654,1496,9031083,100955,0,0,0,0,0,0,0,0,78
10.0.0.1,10.0.0.3,0,93654,1419,7,1,00:00:00:00:00:03,9132390,3154,3,3,3058,3057,1465,1689,96850,9035540,0,0,0,0,0,0,0,0,78
10.0.0.3,10.0.0.1,0,8827952,1572,7,1,00:00:00:00:00:01,9186936,3169,3,3,3056,3056,1631,1538,9081062,105874,0,0,0,0,0,0,0,0,78
10.0.0.1,10.0.0.3,0,93654,1419,7,3,00:00:00:00:00:03,9186736,3167,3,3,3056,3056,1504,1663,101483,9085253,0,0,0,0,0,0,0,0,78
10.0.0.3,10.0.0.1,0,9928600,1772,8,3,00:00:00:00:00:01,10362716,3565,3,3,3436,3435,1873,1692,10248825,113891,0,0,0,0,0,0,0,0,80
10.0.0.1,10.0.0.3,0,105468,1598,8,1,00:00:00:00:00:03,10363068,3569,3,3,3436,3435,1661,1908,109786,10253282,0,0,0,0,0,0,0,0,80
10.0.0.3,10.0.0.1,0,9928534,1771,8,1,00:00:00:00:00:01,10435518,3592,3,3,3434,3434,1854,1738,10316444,119074,0,0,0,0,0,0,0,0,80
10.0.0.1,10.0.0.3,0,105468,1598,8,3,00:00:00:00:00:03,10435318,3590,3,3,3434,3434,1704,1886,114683,10320635,0,0,0,0,0,0,0,0,80
10.0.0.3,10.0.0.1,0,11100596,1978,10,3,00:00:00:00:00:01,11683174,4002,3,3,3828,3827,2102,1900,11555555,127619,0,0,0,0,0,0,0,0,81
10.0.0.1,10.0.0.3,0,117744,1784,10,1,00:00:00:00:00:03,11683526,4006,3,3,3828,3827,1869,2137,123514,11560012,0,0,0,0,0,0,0,0,81
10.0.0.3,10.0.0.1,0,11100530,1977,10,1,00:00:00:00:00:01,11749920,4025,3,3,3826,3826,2081,1944,11617250,132670,0,0,0,0,0,0,0,0,81
10.0.0.1,10.0.0.3,0,117744,1784,10,3,00:00:00:00:00:03,11749720,4023,3,3,3826,3826,1910,2113,128279,11621441,0,0,0,0,0,0,0,0,81
10.0.0.3,10.0.0.1,0,12287072,2184,11,3,00:00:00:00:00:01,13026998,4442,3,3,4221,4220,2334,2108,12885651,141347,0,0,0,0,0,0,0,0,82
10.0.0.1,10.0.0.3,0,130086,1971,11,1,00:00:00:00:00:03,13027350,4446,3,3,4221,4220,2077,2369,137242,12890108,0,0,0,0,0,0,0,0,82
10.0.0.3,10.0.0.1,0,12886234,2289,11,1,00:00:00:00:00:01,13081896,4461,3,3,4418,4418,2311,2150,12935630,146266,0,0,0,0,0,0,0,0,82
10.0.0.1,10.0.0.3,0,136224,2064,11,3,00:00:00:00:00:03,13081696,4459,3,3,4418,4418,2116,2343,141875,12939821,0,0,0,0,0,0,0,0,82
10.0.0.3,10.0.0.1,0,13988330,2489,12,3,00:00:00:00:00:01,14247738,4860,3,3,4802,4801,2553,2307,14093257,154481,0,0,0,0,0,0,0,0,83
10.0.0.1,10.0.0.3,0,148302,2247,12,1,00:00:00:00:00:03,14248090,4864,3,3,4802,4801,2276,2588,150376,14097714,0,0,0,0,0,0,0,0,83
10.0.0.3,10.0.0.1,0,13988264,2488,12,1,00:00:00:00:00:01,14259786,4866,3,3,4800,4800,2523,2343,14100782,159004,0,0,0,0,0,0,0,0,83
10.0.0.1,10.0.0.3,0,148302,2247,12,3,00:00:00:00:00:03,14259586,4864,3,3,4800,4800,2309,2555,154613,14104973,0,0,0,0,0,0,0,0,83
10.0.0.3,10.0.0.1,0,15051396,2690,13,3,00:00:00:00:00:01,15291846,5230,3,3,5179,5178,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,84
10.0.0.1,10.0.0.3,0,159918,2423,13,1,00:00:00:00:00:03,15292198,5234,3,3,5179,5178,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,84
10.0.0.3,10.0.0.1,0,15051330,2689,13,1,00:00:00:00:00:01,15292046,5232,3,3,5177,5177,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,84
10.0.0.1,10.0.0.3,0,159918,2423,13,3,00:00:00:00:00:03,15291846,5230,3,3,5177,5177,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,84
10.0.0.3,10.0.0.1,0,15120672,2704,14,3,00:00:00:00:00:01,15291846,5230,3,3,5206,5205,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,85
10.0.0.1,10.0.0.3,0,160776,2436,14,1,00:00:00:00:00:03,15292198,5234,3,3,5206,5205,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,85
10.0.0.3,10.0.0.1,0,15120606,2703,14,1,00:00:00:00:00:01,15292046,5232,3,3,5204,5204,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,85
10.0.0.1,10.0.0.3,0,160776,2436,14,3,00:00:00:00:00:03,15291846,5230,3,3,5204,5204,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,85
10.0.0.3,10.0.0.1,0,15120672,2704,15,3,00:00:00:00:00:01,15291846,5230,3,3,5206,5205,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,86
10.0.0.1,10.0.0.3,0,160776,2436,15,1,00:00:00:00:00:03,15292198,5234,3,3,5206,5205,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,86
10.0.0.3,10.0.0.1,0,15120606,2703,15,1,00:00:00:00:00:01,15292046,5232,3,3,5204,5204,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,86
10.0.0.1,10.0.0.3,0,160776,2436,15,3,00:00:00:00:00:03,15291846,5230,3,3,5204,5204,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,86
10.0.0.3,10.0.0.1,0,15120672,2704,16,3,00:00:00:00:00:01,15291846,5230,3,3,5206,5205,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,87
10.0.0.1,10.0.0.3,0,160776,2436,16,1,00:00:00:00:00:03,15292198,5234,3,3,5206,5205,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,87
10.0.0.3,10.0.0.1,0,15120606,2703,16,1,00:00:00:00:00:01,15292046,5232,3,3,5204,5204,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,87
10.0.0.1,10.0.0.3,0,160776,2436,16,3,00:00:00:00:00:03,15291846,5230,3,3,5204,5204,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,87
10.0.0.3,10.0.0.1,0,15120672,2704,17,3,00:00:00:00:00:01,15291846,5230,3,3,5206,5205,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,88
10.0.0.1,10.0.0.3,0,160776,2436,17,1,00:00:00:00:00:03,15292198,5234,3,3,5206,5205,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,88
10.0.0.3,10.0.0.1,0,15120606,2703,17,1,00:00:00:00:00:01,15292046,5232,3,3,5204,5204,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,88
10.0.0.1,10.0.0.3,0,160776,2436,17,3,00:00:00:00:00:03,15291846,5230,3,3,5204,5204,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,88
10.0.0.3,10.0.0.1,0,15120672,2704,18,3,00:00:00:00:00:01,15291846,5230,3,3,5206,5205,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,89
10.0.0.1,10.0.0.3,0,160776,2436,18,1,00:00:00:00:00:03,15292198,5234,3,3,5206,5205,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,89
10.0.0.3,10.0.0.1,0,15120606,2703,18,1,00:00:00:00:00:01,15292046,5232,3,3,5204,5204,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,89
10.0.0.1,10.0.0.3,0,160776,2436,18,3,00:00:00:00:00:03,15291846,5230,3,3,5204,5204,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,89
10.0.0.3,10.0.0.1,0,15120672,2704,19,3,00:00:00:00:00:01,15291846,5230,3,3,5206,5205,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,91
10.0.0.1,10.0.0.3,0,160776,2436,19,1,00:00:00:00:00:03,15292198,5234,3,3,5206,5205,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,91
10.0.0.3,10.0.0.1,0,15120606,2703,19,1,00:00:00:00:00:01,15292046,5232,3,3,5204,5204,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,91
10.0.0.1,10.0.0.3,0,160776,2436,19,3,00:00:00:00:00:03,15291846,5230,3,3,5204,5204,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,91
10.0.0.3,10.0.0.1,0,15120672,2704,20,3,00:00:00:00:00:01,15291846,5230,3,3,5206,5205,2749,2481,15125881,165965,0,0,0,0,0,0,0,0,92
10.0.0.1,10.0.0.3,0,160776,2436,20,1,00:00:00:00:00:03,15292198,5234,3,3,5206,5205,2450,2784,161860,15130338,0,0,0,0,0,0,0,0,92
10.0.0.3,10.0.0.1,0,15120606,2703,20,1,00:00:00:00:00:01,15292046,5232,3,3,5204,5204,2717,2515,15121690,170356,0,0,0,0,0,0,0,0,92
10.0.0.1,10.0.0.3,0,160776,2436,20,3,00:00:00:00:00:03,15291846,5230,3,3,5204,5204,2481,2749,165965,15125881,0,0,0,0,0,0,0,0,92
10.0.0.3,10.0.0.1,0,15802250,2829,22,3,00:00:00:00:00:01,16363450,5604,3,3,5445,5444,2945,2659,16185729,177721,0,0,0,0,0,0,0,0,93
10.0.0.1,10.0.0.3,0,168308,2550,22,1,00:00:00:00:00:03,16363802,5608,3,3,5445,5444,2628,2980,173616,16190186,0,0,0,0,0,0,0,0,93
10.0.0.3,10.0.0.1,0,15802184,2828,22,1,00:00:00:00:00:01,16415518,5624,3,3,5443,5443,2922,2702,16232812,182706,0,0,0,0,0,0,0,0,93
10.0.0.1,10.0.0.3,0,168308,2550,22,3,00:00:00:00:00:03,16415318,5622,3,3,5443,5443,2668,2954,178315,16237003,0,0,0,0,0,0,0,0,93
10.0.0.3,10.0.0.1,0,16904412,3030,23,3,00:00:00:00:00:01,17607358,6022,3,3,5827,5826,3165,2857,17416569,190789,0,0,0,0,0,0,0,0,94
10.0.0.1,10.0.0.3,0,180254,2731,23,1,00:00:00:00:00:03,17607710,6026,3,3,5827,5826,2826,3200,186684,17421026,0,0,0,0,0,0,0,0,94
10.0.0.3,10.0.0.1,0,16904346,3029,23,1,00:00:00:00:00:01,17660808,6041,3,3,5825,5825,3142,2899,17465100,195708,0,0,0,0,0,0,0,0,94
10.0.0.1,10.0.0.3,0,180254,2731,23,3,00:00:00:00:00:03,17660608,6039,3,3,5825,5825,2865,3174,191317,17469291,0,0,0,0,0,0,0,0,94
10.0.0.3,10.0.0.1,0,18592440,3332,24,3,00:00:00:00:00:01,18852846,6442,3,3,6402,6401,3385,3057,18648857,203989,0,0,0,0,0,0,0,0,95
10.0.0.1,10.0.0.3,0,198272,3004,24,1,00:00:00:00:00:03,18853198,6446,3,3,6402,6401,3026,3420,199884,18653314,0,0,0,0,0,0,0,0,95
10.0.0.3,10.0.0.1,0,18592374,3331,24,1,00:00:00:00:00:01,18873912,6453,3,3,6400,6400,3358,3095,18665268,208644,0,0,0,0,0,0,0,0,95
10.0.0.1,10.0.0.3,0,198272,3004,24,3,00:00:00:00:00:03,18873712,6451,3,3,6400,6400,3061,3390,204253,18669459,0,0,0,0,0,0,0,0,95
10.0.0.3,10.0.0.1,0,19694602,3533,25,3,00:00:00:00:00:01,20079510,6862,3,3,6782,6781,3607,3255,19862453,217057,0,0,0,0,0,0,0,0,96
10.0.0.1,10.0.0.3,0,210086,3183,25,1,00:00:00:00:00:03,20079862,6866,3,3,6782,6781,3224,3642,212952,19866910,0,0,0,0,0,0,0,0,96
10.0.0.3,10.0.0.1,0,19694536,3532,25,1,00:00:00:00:00:01,20140464,6885,3,3,6780,6780,3586,3299,19918356,222108,0,0,0,0,0,0,0,0,96
10.0.0.1,10.0.0.3,0,210086,3183,25,3,00:00:00:00:00:03,20140264,6883,3,3,6780,6780,3265,3618,217717,19922547,0,0,0,0,0,0,0,0,96
10.0.0.3,10.0.0.1,0,20834544,3736,26,3,00:00:00:00:00:01,21348562,7288,3,3,7169,7168,3830,3458,21118107,230455,0,0,0,0,0,0,0,0,97
10.0.0.1,10.0.0.3,0,222230,3367,26,1,00:00:00:00:00:03,21348914,7292,3,3,7169,7168,3427,3865,226350,21122564,0,0,0,0,0,0,0,0,97
10.0.0.3,10.0.0.1,0,20834478,3735,26,1,00:00:00:00:00:01,21376868,7299,3,3,7167,7167,3803,3496,21141758,235110,0,0,0,0,0,0,0,0,97
10.0.0.1,10.0.0.3,0,222230,3367,26,3,00:00:00:00:00:03,21372258,7296,3,3,7167,7167,3462,3834,230719,21141539,0,0,0,0,0,0,0,0,97
10.0.0.3,10.0.0.1,0,21930848,3936,27,3,00:00:00:00:00:01,22545804,7701,3,3,7551,7550,4049,3652,22302545,243259,0,0,0,0,0,0,0,0,98
10.0.0.1,10.0.0.3,0,234242,3549,27,1,00:00:00:00:00:03,22546156,7705,3,3,7551,7550,3621,4084,239154,22307002,0,0,0,0,0,0,0,0,98
10.0.0.3,10.0.0.1,0,21936640,3936,27,1,00:00:00:00:00:01,22574176,7713,3,3,7550,7550,4022,3691,22326196,247980,0,0,0,0,0,0,0,0,98
10.0.0.1,10.0.0.3,0,234242,3549,27,3,00:00:00:00:00:03,22573976,7711,3,3,7550,7550,3657,4054,243589,22330387,0,0,0,0,0,0,0,0,98
10.0.0.3,10.0.0.1,0,23031628,4138,28,3,00:00:00:00:00:01,23721062,8110,3,3,7932,7931,4265,3845,23465065,255997,0,0,0,0,0,0,0,0,99
10.0.0.1,10.0.0.3,0,246056,3728,28,1,00:00:00:00:00:03,23721414,8114,3,3,7932,7931,3814,4300,251892,23469522,0,0,0,0,0,0,0,0,99
10.0.0.3,10.0.0.1,0,23031562,4137,28,1,00:00:00:00:00:01,23746472,8121,3,3,7930,7930,4238,3883,23485820,260652,0,0,0,0,0,0,0,0,99
10.0.0.1,10.0.0.3,0,246056,3728,28,3,00:00:00:00:00:03,23746272,8119,3,3,7930,7930,3849,4270,256261,23490011,0,0,0,0,0,0,0,0,99
10.0.0.3,10.0.0.1,0,24075672,4336,29,3,00:00:00:00:00:01,24934694,8530,3,3,8503,8502,4486,4044,24665563,269131,0,0,0,0,0,0,0,0,100
10.0.0.1,10.0.0.3,0,257804,3906,29,1,00:00:00:00:00:03,24935046,8534,3,3,8503,8502,4013,4521,265026,24670020,0,0,0,0,0,0,0,0,100
10.0.0.3,10.0.0.1,0,24652916,4438,29,1,00:00:00:00:00:01,24958590,8540,3,3,8501,8501,4458,4082,24684804,273786,0,0,0,0,0,0,0,0,100
10.0.0.1,10.0.0.3,0,263876,3998,29,3,00:00:00:00:00:03,24958390,8538,3,3,8501,8501,4048,4490,269395,24688995,0,0,0,0,0,0,0,0,100
10.0.0.3,10.0.0.1,0,25715916,4638,30,3,00:00:00:00:00:01,26095076,8933,3,3,8879,8878,4699,4234,25813405,281671,0,0,0,0,0,0,0,0,101
10.0.0.1,10.0.0.3,0,275558,4175,30,1,00:00:00:00:00:03,26095428,8937,3,3,8879,8878,4203,4734,277566,25817862,0,0,0,0,0,0,0,0,101
10.0.0.3,10.0.0.1,0,25715850,4637,30,1,00:00:00:00:00:01,26120486,8944,3,3,8877,8877,4672,4272,25834160,286326,0,0,0,0,0,0,0,0,101
10.0.0.1,10.0.0.3,0,275558,4175,30,3,00:00:00:00:00:03,26120286,8942,3,3,8877,8877,4238,4704,281935,25838351,0,0,0,0,0,0,0,0,101
10.0.0.3,10.0.0.1,0,26838548,4842,31,3,00:00:00:00:00:01,27324174,9346,3,3,9260,9259,4919,4427,27029765,294409,0,0,0,0,0,0,0,0,103
10.0.0.1,10.0.0.3,0,287240,4352,31,1,00:00:00:00:00:03,27324526,9350,3,3,9260,9259,4396,4954,290304,27034222,0,0,0,0,0,0,0,0,103
10.0.0.3,10.0.0.1,0,26838482,4841,31,1,00:00:00:00:00:01,27346622,9356,3,3,9258,9258,4891,4465,27047558,299064,0,0,0,0,0,0,0,0,103
10.0.0.1,10.0.0.3,0,287240,4352,31,3,00:00:00:00:00:03,27346422,9354,3,3,9258,9258,4431,4923,294673,27051749,0,0,0,0,0,0,0,0,103
10.0.0.3,10.0.0.1,0,27931890,5041,32,3,00:00:00:00:00:01,28543070,9758,3,3,9636,9635,5138,4620,28235923,307147,0,0,0,0,0,0,0,0,104
10.0.0.1,10.0.0.3,0,298922,4529,32,1,00:00:00:00:00:03,28543422,9762,3,3,9636,9635,4589,5173,303042,28240380,0,0,0,0,0,0,0,0,104
10.0.0.3,10.0.0.1,0,27937682,5041,33,1,00:00:00:00:00:01,28574338,9770,3,3,9635,9635,5112,4658,28262536,311802,0,0,0,0,0,0,0,0,104
10.0.0.1,10.0.0.3,0,298922,4529,33,3,00:00:00:00:00:03,28568280,9767,3,3,9635,9635,4624,5143,307411,28260869,0,0,0,0,0,0,0,0,104
10.0.0.3,10.0.0.1,0,29058866,5245,34,3,00:00:00:00:00:01,29790402,10184,3,3,10023,10022,5364,4820,29470055,320347,0,0,0,0,0,0,0,0,105
10.0.0.1,10.0.0.3,0,311000,4712,34,1,00:00:00:00:00:03,29790754,10188,3,3,10023,10022,4789,5399,316242,29474512,0,0,0,0,0,0,0,0,105
10.0.0.3,10.0.0.1,0,29066172,5246,34,1,00:00:00:00:00:01,29848262,10204,3,3,10023,10023,5342,4862,29522996,325266,0,0,0,0,0,0,0,0,105
10.0.0.1,10.0.0.3,0,311000,4712,34,3,00:00:00:00:00:03,29836346,10200,3,3,10023,10023,4828,5372,320875,29515471,0,0,0,0,0,0,0,0,105
10.0.0.3,10.0.0.1,0,30229612,5454,35,3,00:00:00:00:00:01,31088942,10618,3,3,10419,10418,5591,5027,30754933,334009,0,0,0,0,0,0,0,0,106
10.0.0.1,10.0.0.3,0,323342,4899,35,1,00:00:00:00:00:03,31089294,10622,3,3,10419,10418,4996,5626,329904,30759390,0,0,0,0,0,0,0,0,106
10.0.0.3,10.0.0.1,0,30229546,5453,35,1,00:00:00:00:00:01,31160164,10643,3,3,10615,10615,5572,5071,30821104,339060,0,0,0,0,0,0,0,0,106
10.0.0.1,10.0.0.3,0,323342,4899,35,3,00:00:00:00:00:03,31152658,10640,3,3,10615,10615,5037,5603,334669,30817989,0,0,0,0,0,0,0,0,106
10.0.0.3,10.0.0.1,0,32011368,5772,36,3,00:00:00:00:00:01,32422894,11062,3,3,11017,11016,5828,5234,32075223,347671,0,0,0,0,0,0,0,0,107
10.0.0.1,10.0.0.3,0,341822,5179,36,1,00:00:00:00:00:03,32423246,11066,3,3,11017,11016,5203,5863,343566,32079680,0,0,0,0,0,0,0,0,107
10.0.0.3,10.0.0.1,0,32018608,5772,36,1,00:00:00:00:00:01,32491088,11085,3,3,11016,11016,5807,5278,32138366,352722,0,0,0,0,0,0,0,0,107
10.0.0.1,10.0.0.3,0,341822,5179,36,3,00:00:00:00:00:03,32483582,11082,3,3,11016,11016,5244,5838,348331,32135251,0,0,0,0,0,0,0,0,107
10.0.0.3,10.0.0.1,0,33214366,5987,37,3,00:00:00:00:00:01,33771392,11507,3,3,11420,11419,6065,5442,33409993,361399,0,0,0,0,0,0,0,0,108
10.0.0.1,10.0.0.3,0,354230,5367,37,1,00:00:00:00:00:03,33771744,11511,3,3,11420,11419,5411,6100,357294,33414450,0,0,0,0,0,0,0,0,108
10.0.0.3,10.0.0.1,0,33220158,5987,37,1,00:00:00:00:00:01,33841100,11531,3,3,11419,11419,6045,5486,33474650,366450,0,0,0,0,0,0,0,0,108
10.0.0.1,10.0.0.3,0,354230,5367,37,3,00:00:00:00:00:03,33835042,11528,3,3,11419,11419,5452,6076,362059,33472983,0,0,0,0,0,0,0,0,108
10.0.0.3,10.0.0.1,0,34426052,6202,38,3,00:00:00:00:00:01,35117060,11953,3,3,11826,11825,6302,5651,34741867,375193,0,0,0,0,0,0,0,0,109
10.0.0.1,10.0.0.3,0,366836,5558,38,1,00:00:00:00:00:03,35117412,11957,3,3,11826,11825,5620,6337,371088,34746324,0,0,0,0,0,0,0,0,109
10.0.0.3,10.0.0.1,0,34425986,6201,38,1,00:00:00:00:00:01,35174986,11974,3,3,11824,11824,6280,5694,34794808,380178,0,0,0,0,0,0,0,0,109
10.0.0.1,10.0.0.3,0,366836,5558,38,3,00:00:00:00:00:03,35174786,11972,3,3,11824,11824,5660,6312,375787,34798999,0,0,0,0,0,0,0,0,109
10.0.0.3,10.0.0.1,0,35639120,6416,39,3,00:00:00:00:00:01,36455356,12397,3,3,12231,12230,6536,5861,36066303,389053,0,0,0,0,0,0,0,0,110
10.0.0.1,10.0.0.3,0,379442,5749,39,1,00:00:00:00:00:03,36455708,12401,3,3,12231,12230,5830,6571,384948,36070760,0,0,0,0,0,0,0,0,110
10.0.0.3,10.0.0.1,0,35639054,6415,39,1,00:00:00:00:00:01,36510320,12417,3,3,12229,12229,6514,5903,36116348,393972,0,0,0,0,0,0,0,0,110
10.0.0.1,10.0.0.3,0,379442,5749,39,3,00:00:00:00:00:03,36510120,12415,3,3,12229,12229,5869,6546,389581,36120539,0,0,0,0,0,0,0,0,110
10.0.0.3,10.0.0.1,0,36731872,6628,40,3,00:00:00:00:00:01,37802678,13044,5,5,12795,12794,6879,6165,37393577,409101,0,0,0,0,0,0,0,0,111
10.0.0.1,10.0.0.3,0,391850,5937,40,1,00:00:00:00:00:03,37803030,13048,5,5,12795,12794,6134,6914,404996,37398034,0,0,0,0,0,0,0,0,111
10.0.0.4,10.0.0.1,0,229984,84,0,3,00:00:00:00:00:01,37802678,13044,5,5,12795,12794,6879,6165,37393577,409101,0,0,0,0,0,0,0,0,111
10.0.0.1,10.0.0.4,0,4950,75,0,1,00:00:00:00:00:04,37803030,13048,5,5,12795,12794,6134,6914,404996,37398034,0,0,0,0,0,0,0,0,111
10.0.0.3,10.0.0.1,0,36740626,6629,40,1,00:00:00:00:00:01,37451700,12793,5,5,12798,12798,6713,6080,37046070,405630,0,0,0,0,0,0,0,0,111
10.0.0.1,10.0.0.3,0,391850,5937,40,3,00:00:00:00:00:03,37880548,13083,5,5,12798,12798,6183,6900,410289,37470259,0,0,0,0,0,0,0,0,111
10.0.0.4,10.0.0.1,0,237422,87,0,2,00:00:00:00:00:01,449818,384,5,5,12798,12798,168,216,431192,18626,0,0,0,0,0,0,0,0,111
