src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,dl_dst,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
10.0.0.1,10.0.0.2,0,120071,1819,22,1,00:00:00:00:00:02,291518,3753,3,3,3718,3718,1837,1916,121451,170067,0,0,0,0,0,0,0,0,588
10.0.0.2,10.0.0.1,0,160581,1821,23,2,00:00:00:00:00:01,291542,3753,3,3,3718,3718,1838,1915,161875,129667,0,0,0,0,0,0,0,0,589
10.0.0.1,10.0.0.2,0,120071,1819,23,1,00:00:00:00:00:02,291518,3753,3,3,3718,3718,1837,1916,121451,170067,0,0,0,0,0,0,0,0,589
10.0.0.2,10.0.0.1,0,160581,1821,24,2,00:00:00:00:00:01,291542,3753,3,3,3718,3718,1838,1915,161875,129667,0,0,0,0,0,0,0,0,590
10.0.0.1,10.0.0.2,0,120071,1819,24,1,00:00:00:00:00:02,291518,3753,3,3,3718,3718,1837,1916,121451,170067,0,0,0,0,0,0,0,0,590
10.0.0.2,10.0.0.1,0,160581,1821,25,2,00:00:00:00:00:01,293089,3773,3,3,3718,3718,1848,1925,162762,130327,0,0,0,0,0,0,0,0,591
10.0.0.1,10.0.0.2,0,120071,1819,25,1,00:00:00:00:00:02,293065,3773,3,3,3718,3718,1847,1926,122111,170954,0,0,0,0,0,0,0,0,591
10.0.0.2,10.0.0.1,0,166219,1885,26,2,00:00:00:00:00:01,301721,3885,3,3,3846,3846,1904,1981,167698,134023,0,0,0,0,0,0,0,0,592
10.0.0.1,10.0.0.2,0,124295,1883,26,1,00:00:00:00:00:02,301697,3885,3,3,3846,3846,1903,1982,125807,175890,0,0,0,0,0,0,0,0,592
10.0.0.2,10.0.0.1,0,171787,1948,27,2,00:00:00:00:00:01,312820,4029,3,3,3972,3972,1976,2053,174045,138775,0,0,0,0,0,0,0,0,593
10.0.0.1,10.0.0.2,0,128453,1946,27,1,00:00:00:00:00:02,312796,4029,3,3,3972,3972,1975,2054,130559,182237,0,0,0,0,0,0,0,0,593
10.0.0.2,10.0.0.1,0,177498,2013,28,2,00:00:00:00:00:01,325153,4189,3,3,4102,4102,2056,2133,181098,144055,0,0,0,0,0,0,0,0,594
10.0.0.1,10.0.0.2,0,132743,2011,28,1,00:00:00:00:00:02,325129,4189,3,3,4102,4102,2055,2134,135839,189290,0,0,0,0,0,0,0,0,594
10.0.0.2,10.0.0.1,0,185078,2099,30,2,00:00:00:00:00:01,336150,4332,3,3,4275,4275,2127,2205,187339,148811,0,0,0,0,0,0,0,0,595
10.0.0.1,10.0.0.2,0,138419,2097,30,1,00:00:00:00:00:02,336126,4332,3,3,4275,4275,2126,2206,140525,195601,0,0,0,0,0,0,0,0,595
10.0.0.2,10.0.0.1,0,187541,2127,31,2,00:00:00:00:00:01,342458,4414,3,3,4331,4331,2168,2246,190941,151517,0,0,0,0,0,0,0,0,596
10.0.0.1,10.0.0.2,0,140267,2125,31,1,00:00:00:00:00:02,342434,4414,3,3,4331,4331,2167,2247,143231,199203,0,0,0,0,0,0,0,0,596
10.0.0.2,10.0.0.1,0,196784,2232,32,2,00:00:00:00:00:01,355863,4588,3,3,4541,4541,2255,2333,198604,157259,0,0,0,0,0,0,0,0,597
10.0.0.1,10.0.0.2,0,147197,2230,32,1,00:00:00:00:00:02,355839,4588,3,3,4541,4541,2254,2334,148973,206866,0,0,0,0,0,0,0,0,597
10.0.0.2,10.0.0.1,0,205656,2333,33,2,00:00:00:00:00:01,374016,4824,3,3,4743,4743,2373,2451,208969,165047,0,0,0,0,0,0,0,0,599
10.0.0.1,10.0.0.2,0,153863,2331,33,1,00:00:00:00:00:02,373992,4824,3,3,4743,4743,2372,2452,156761,217231,0,0,0,0,0,0,0,0,599
10.0.0.2,10.0.0.1,0,211730,2402,34,2,00:00:00:00:00:01,383577,4948,3,3,4881,4881,2435,2513,214438,169139,0,0,0,0,0,0,0,0,600
10.0.0.1,10.0.0.2,0,158417,2400,34,1,00:00:00:00:00:02,383553,4948,3,3,4881,4881,2434,2514,160853,222700,0,0,0,0,0,0,0,0,600
10.0.0.2,10.0.0.1,0,217641,2469,35,2,00:00:00:00:00:01,394976,5096,3,3,5015,5015,2509,2587,220953,174023,0,0,0,0,0,0,0,0,601
10.0.0.1,10.0.0.2,0,162839,2467,35,1,00:00:00:00:00:02,394952,5096,3,3,5015,5015,2508,2588,165737,229215,0,0,0,0,0,0,0,0,601
10.0.0.2,10.0.0.1,0,224935,2552,36,2,00:00:00:00:00:01,404212,5216,3,3,5181,5181,2569,2647,226229,177983,0,0,0,0,0,0,0,0,602
10.0.0.1,10.0.0.2,0,168317,2550,36,1,00:00:00:00:00:02,404188,5216,3,3,5181,5181,2568,2648,169697,234491,0,0,0,0,0,0,0,0,602
10.0.0.2,10.0.0.1,0,233330,2647,37,2,00:00:00:00:00:01,418877,5406,3,3,5371,5371,2664,2742,234624,184253,0,0,0,0,0,0,0,0,603
10.0.0.1,10.0.0.2,0,174587,2645,37,1,00:00:00:00:00:02,418853,5406,3,3,5371,5371,2663,2743,175967,242886,0,0,0,0,0,0,0,0,603
10.0.0.2,10.0.0.1,0,241354,2738,38,2,00:00:00:00:00:01,434138,5604,3,3,5553,5553,2763,2841,243351,190787,0,0,0,0,0,0,0,0,604
10.0.0.1,10.0.0.2,0,180593,2736,38,1,00:00:00:00:00:02,434114,5604,3,3,5553,5553,2762,2842,182501,251613,0,0,0,0,0,0,0,0,604
10.0.0.2,10.0.0.1,0,244372,2772,39,2,00:00:00:00:00:01,441855,5704,3,3,5621,5621,2813,2891,247768,194087,0,0,0,0,0,0,0,0,605
10.0.0.1,10.0.0.2,0,182837,2770,39,1,00:00:00:00:00:02,441831,5704,3,3,5621,5621,2812,2892,185801,256030,0,0,0,0,0,0,0,0,605
10.0.0.2,10.0.0.1,0,250532,2842,41,2,00:00:00:00:00:01,451731,5832,3,3,5761,5761,2877,2955,253420,198311,0,0,0,0,0,0,0,0,606
10.0.0.1,10.0.0.2,0,187457,2840,41,1,00:00:00:00:00:02,451707,5832,3,3,5761,5761,2876,2956,190025,261682,0,0,0,0,0,0,0,0,606
10.0.0.2,10.0.0.1,0,253361,2874,42,2,00:00:00:00:00:01,459901,5938,3,3,5825,5825,2930,3008,258092,201809,0,0,0,0,0,0,0,0,607
10.0.0.1,10.0.0.2,0,189569,2872,42,1,00:00:00:00:00:02,459877,5938,3,3,5825,5825,2929,3009,193523,266354,0,0,0,0,0,0,0,0,607
10.0.0.2,10.0.0.1,0,256798,2913,43,2,00:00:00:00:00:01,459901,5938,3,3,5903,5903,2930,3008,258092,201809,0,0,0,0,0,0,0,0,608
10.0.0.1,10.0.0.2,0,192143,2911,43,1,00:00:00:00:00:02,459877,5938,3,3,5903,5903,2929,3009,193523,266354,0,0,0,0,0,0,0,0,608
10.0.0.2,10.0.0.1,0,267553,3035,44,2,00:00:00:00:00:01,478708,6182,3,3,6147,6147,3052,3130,268847,209861,0,0,0,0,0,0,0,0,610
10.0.0.1,10.0.0.2,0,200195,3033,44,1,00:00:00:00:00:02,478684,6182,3,3,6147,6147,3051,3131,201575,277109,0,0,0,0,0,0,0,0,610
10.0.0.2,10.0.0.1,0,267553,3035,45,2,00:00:00:00:00:01,478708,6182,3,3,6147,6147,3052,3130,268847,209861,0,0,0,0,0,0,0,0,611
10.0.0.1,10.0.0.2,0,200195,3033,45,1,00:00:00:00:00:02,478684,6182,3,3,6147,6147,3051,3131,201575,277109,0,0,0,0,0,0,0,0,611
10.0.0.2,10.0.0.1,0,267553,3035,46,2,00:00:00:00:00:01,478708,6182,3,3,6147,6147,3052,3130,268847,209861,0,0,0,0,0,0,0,0,612
10.0.0.1,10.0.0.2,0,200195,3033,46,1,00:00:00:00:00:02,478684,6182,3,3,6147,6147,3051,3131,201575,277109,0,0,0,0,0,0,0,0,612
10.0.0.2,10.0.0.1,0,267553,3035,47,2,00:00:00:00:00:01,478708,6182,3,3,6147,6147,3052,3130,268847,209861,0,0,0,0,0,0,0,0,613
10.0.0.1,10.0.0.2,0,200195,3033,47,1,00:00:00:00:00:02,478684,6182,3,3,6147,6147,3051,3131,201575,277109,0,0,0,0,0,0,0,0,613
10.0.0.2,10.0.0.1,0,267553,3035,48,2,00:00:00:00:00:01,478708,6182,3,3,6147,6147,3052,3130,268847,209861,0,0,0,0,0,0,0,0,614
10.0.0.1,10.0.0.2,0,200195,3033,48,1,00:00:00:00:00:02,478684,6182,3,3,6147,6147,3051,3131,201575,277109,0,0,0,0,0,0,0,0,614
10.0.0.2,10.0.0.1,0,267553,3035,49,2,00:00:00:00:00:01,478792,6184,3,3,6149,6149,3053,3131,268889,209903,0,0,0,0,0,0,0,0,615
10.0.0.1,10.0.0.2,0,200195,3033,49,1,00:00:00:00:00:02,478768,6184,3,3,6149,6149,3052,3132,201617,277151,0,0,0,0,0,0,0,0,615
10.0.0.2,10.0.0.1,0,267553,3035,50,2,00:00:00:00:00:01,478792,6184,3,3,6149,6149,3053,3131,268889,209903,0,0,0,0,0,0,0,0,616
10.0.0.1,10.0.0.2,0,200195,3033,50,1,00:00:00:00:00:02,478768,6184,3,3,6149,6149,3052,3132,201617,277151,0,0,0,0,0,0,0,0,616
10.0.0.2,10.0.0.1,0,267553,3035,52,2,00:00:00:00:00:01,478792,6184,3,3,6149,6149,3053,3131,268889,209903,0,0,0,0,0,0,0,0,617
10.0.0.1,10.0.0.2,0,200195,3033,52,1,00:00:00:00:00:02,478768,6184,3,3,6149,6149,3052,3132,201617,277151,0,0,0,0,0,0,0,0,617
10.0.0.2,10.0.0.1,0,276817,3140,53,2,00:00:00:00:00:01,494986,6394,3,3,6359,6359,3158,3236,278153,216833,0,0,0,0,0,0,0,0,618
10.0.0.1,10.0.0.2,0,207125,3138,53,1,00:00:00:00:00:02,494962,6394,3,3,6359,6359,3157,3237,208547,286415,0,0,0,0,0,0,0,0,618
10.0.0.2,10.0.0.1,0,280492,3182,54,2,00:00:00:00:00:01,503915,6510,3,3,6443,6443,3216,3294,283254,220661,0,0,0,0,0,0,0,0,619
10.0.0.1,10.0.0.2,0,209897,3180,54,1,00:00:00:00:00:02,503891,6510,3,3,6443,6443,3215,3295,212375,291516,0,0,0,0,0,0,0,0,619
10.0.0.2,10.0.0.1,0,292057,3313,55,2,00:00:00:00:00:01,522260,6748,3,3,6705,6705,3335,3413,293745,228515,0,0,0,0,0,0,0,0,621
10.0.0.1,10.0.0.2,0,218543,3311,55,1,00:00:00:00:00:02,522236,6748,3,3,6705,6705,3334,3414,220229,302007,0,0,0,0,0,0,0,0,621
10.0.0.2,10.0.0.1,0,302649,3433,56,2,00:00:00:00:00:01,540156,6980,3,3,6945,6945,3451,3529,303985,236171,0,0,0,0,0,0,0,0,622
10.0.0.1,10.0.0.2,0,226463,3431,56,1,00:00:00:00:00:02,540132,6980,3,3,6945,6945,3450,3530,227885,312247,0,0,0,0,0,0,0,0,622
10.0.0.2,10.0.0.1,0,302649,3433,57,2,00:00:00:00:00:01,540156,6980,3,3,6945,6945,3451,3529,303985,236171,0,0,0,0,0,0,0,0,623
10.0.0.1,10.0.0.2,0,226463,3431,57,1,00:00:00:00:00:02,540132,6980,3,3,6945,6945,3450,3530,227885,312247,0,0,0,0,0,0,0,0,623
10.0.0.2,10.0.0.1,0,302649,3433,58,2,00:00:00:00:00:01,540156,6980,3,3,6945,6945,3451,3529,303985,236171,0,0,0,0,0,0,0,0,624
10.0.0.1,10.0.0.2,0,226463,3431,58,1,00:00:00:00:00:02,540132,6980,3,3,6945,6945,3450,3530,227885,312247,0,0,0,0,0,0,0,0,624
10.0.0.2,10.0.0.1,0,302649,3433,59,2,00:00:00:00:00:01,540156,6980,3,3,6945,6945,3451,3529,303985,236171,0,0,0,0,0,0,0,0,625
10.0.0.1,10.0.0.2,0,226463,3431,59,1,00:00:00:00:00:02,540132,6980,3,3,6945,6945,3450,3530,227885,312247,0,0,0,0,0,0,0,0,625
10.0.0.2,10.0.0.1,0,302649,3433,60,2,00:00:00:00:00:01,540156,6980,3,3,6945,6945,3451,3529,303985,236171,0,0,0,0,0,0,0,0,626
10.0.0.1,10.0.0.2,0,226463,3431,60,1,00:00:00:00:00:02,540132,6980,3,3,6945,6945,3450,3530,227885,312247,0,0,0,0,0,0,0,0,626
10.0.0.2,10.0.0.1,0,302649,3433,61,2,00:00:00:00:00:01,540156,6980,3,3,6945,6945,3451,3529,303985,236171,0,0,0,0,0,0,0,0,627
10.0.0.1,10.0.0.2,0,226463,3431,61,1,00:00:00:00:00:02,540132,6980,3,3,6945,6945,3450,3530,227885,312247,0,0,0,0,0,0,0,0,627
10.0.0.2,10.0.0.1,0,302649,3433,63,2,00:00:00:00:00:01,540156,6980,3,3,6945,6945,3451,3529,303985,236171,0,0,0,0,0,0,0,0,628
10.0.0.1,10.0.0.2,0,226463,3431,63,1,00:00:00:00:00:02,540132,6980,3,3,6945,6945,3450,3530,227885,312247,0,0,0,0,0,0,0,0,628
10.0.0.2,10.0.0.1,0,311741,3536,64,2,00:00:00:00:00:01,561741,7260,3,3,7151,7151,3591,3669,316330,245411,0,0,0,0,0,0,0,0,629
10.0.0.1,10.0.0.2,0,233261,3534,64,1,00:00:00:00:00:02,561717,7260,3,3,7151,7151,3590,3670,237125,324592,0,0,0,0,0,0,0,0,629
10.0.0.2,10.0.0.1,0,319507,3624,65,2,00:00:00:00:00:01,574091,7420,3,3,7327,7327,3671,3749,323400,250691,0,0,0,0,0,0,0,0,630
10.0.0.1,10.0.0.2,0,239069,3622,65,1,00:00:00:00:00:02,574067,7420,3,3,7327,7327,3670,3750,242405,331662,0,0,0,0,0,0,0,0,630
10.0.0.2,10.0.0.1,0,329461,3737,66,2,00:00:00:00:00:01,590721,7636,3,3,7553,7553,3779,3857,332902,257819,0,0,0,0,0,0,0,0,632
10.0.0.1,10.0.0.2,0,246527,3735,66,1,00:00:00:00:00:02,590697,7636,3,3,7553,7553,3778,3858,249533,341164,0,0,0,0,0,0,0,0,632
10.0.0.2,10.0.0.1,0,336309,3815,67,2,00:00:00:00:00:01,601652,7778,3,3,7709,7709,3850,3928,339147,262505,0,0,0,0,0,0,0,0,633
10.0.0.1,10.0.0.2,0,251675,3813,67,1,00:00:00:00:00:02,601628,7778,3,3,7709,7709,3849,3929,254219,347409,0,0,0,0,0,0,0,0,633
10.0.0.2,10.0.0.1,0,343876,3901,68,2,00:00:00:00:00:01,612271,7916,3,3,7881,7881,3919,3997,345212,267059,0,0,0,0,0,0,0,0,634
10.0.0.1,10.0.0.2,0,257351,3899,68,1,00:00:00:00:00:02,612247,7916,3,3,7881,7881,3918,3998,258773,353474,0,0,0,0,0,0,0,0,634
10.0.0.2,10.0.0.1,0,346805,3934,69,2,00:00:00:00:00:01,619398,8008,3,3,7947,7947,3965,4043,349303,270095,0,0,0,0,0,0,0,0,635
10.0.0.1,10.0.0.2,0,259529,3932,69,1,00:00:00:00:00:02,619374,8008,3,3,7947,7947,3964,4044,261809,357565,0,0,0,0,0,0,0,0,635
10.0.0.2,10.0.0.1,0,352779,4001,70,2,00:00:00:00:00:01,631946,8170,3,3,8081,8081,4046,4124,356505,275441,0,0,0,0,0,0,0,0,636
10.0.0.1,10.0.0.2,0,263951,3999,70,1,00:00:00:00:00:02,631922,8170,3,3,8081,8081,4045,4125,267155,364767,0,0,0,0,0,0,0,0,636
10.0.0.2,10.0.0.1,0,362522,4111,71,2,00:00:00:00:00:01,649868,8402,3,3,8301,8301,4162,4240,366771,283097,0,0,0,0,0,0,0,0,637
10.0.0.1,10.0.0.2,0,271211,4109,71,1,00:00:00:00:00:02,649844,8402,3,3,8301,8301,4161,4241,274811,375033,0,0,0,0,0,0,0,0,637
10.0.0.2,10.0.0.1,0,372565,4225,72,2,00:00:00:00:00:01,667312,8628,3,3,8529,8529,4275,4353,376757,290555,0,0,0,0,0,0,0,0,638
10.0.0.1,10.0.0.2,0,278735,4223,72,1,00:00:00:00:00:02,667288,8628,3,3,8529,8529,4274,4354,282269,385019,0,0,0,0,0,0,0,0,638
10.0.0.2,10.0.0.1,0,386598,4384,74,2,00:00:00:00:00:01,687946,8896,3,3,8847,8847,4409,4487,388547,299399,0,0,0,0,0,0,0,0,639
10.0.0.1,10.0.0.2,0,289229,4382,74,1,00:00:00:00:00:02,687922,8896,3,3,8847,8847,4408,4488,291113,396809,0,0,0,0,0,0,0,0,639
10.0.0.2,10.0.0.1,0,392621,4452,75,2,00:00:00:00:00:01,697382,9018,3,3,8983,8983,4470,4548,393957,303425,0,0,0,0,0,0,0,0,640
10.0.0.1,10.0.0.2,0,293717,4450,75,1,00:00:00:00:00:02,697358,9018,3,3,8983,8983,4469,4549,295139,402219,0,0,0,0,0,0,0,0,640
10.0.0.2,10.0.0.1,0,404179,4582,76,2,00:00:00:00:00:01,719111,9299,5,5,9399,9399,4610,4689,406404,312707,0,0,0,0,0,0,0,0,641
10.0.0.1,10.0.0.2,0,302297,4580,76,1,00:00:00:00:00:02,731088,9454,5,5,9399,9399,4686,4768,309462,421626,0,0,0,0,0,0,0,0,641
10.0.0.1,10.0.0.3,0,4967,75,0,1,00:00:00:00:00:03,731088,9454,5,5,9399,9399,4686,4768,309462,421626,0,0,0,0,0,0,0,0,641
10.0.0.3,10.0.0.1,0,6844,77,0,3,00:00:00:00:00:01,22595,264,5,5,9399,9399,132,132,12184,10411,0,0,0,0,0,0,0,0,641
10.0.0.3,10.0.0.1,0,6844,77,0,1,00:00:00:00:00:01,22881,267,3,3,232,232,93,174,8096,14785,0,0,0,0,0,0,0,0,641
10.0.0.1,10.0.0.3,0,4967,75,0,3,00:00:00:00:00:03,22595,264,3,3,232,232,132,132,10411,12184,0,0,0,0,0,0,0,0,641
10.0.0.2,10.0.0.1,0,413292,4685,77,2,00:00:00:00:00:01,735937,9517,5,5,9605,9605,4719,4798,416036,319901,0,0,0,0,0,0,0,0,643
10.0.0.1,10.0.0.2,0,309095,4683,77,1,00:00:00:00:00:02,747914,9672,5,5,9605,9605,4795,4877,316656,431258,0,0,0,0,0,0,0,0,643
10.0.0.1,10.0.0.3,0,4967,75,1,1,00:00:00:00:00:03,747914,9672,5,5,9605,9605,4795,4877,316656,431258,0,0,0,0,0,0,0,0,643
10.0.0.3,10.0.0.1,0,6844,77,1,3,00:00:00:00:00:01,22595,264,5,5,9605,9605,132,132,12184,10411,0,0,0,0,0,0,0,0,643
10.0.0.3,10.0.0.1,0,6844,77,1,1,00:00:00:00:00:01,22881,267,3,3,232,232,93,174,8096,14785,0,0,0,0,0,0,0,0,643
10.0.0.1,10.0.0.3,0,4967,75,1,3,00:00:00:00:00:03,22595,264,3,3,232,232,132,132,10411,12184,0,0,0,0,0,0,0,0,643
10.0.0.2,10.0.0.1,0,417246,4730,78,2,00:00:00:00:00:01,740397,9575,5,5,9695,9695,4748,4827,418582,321815,0,0,0,0,0,0,0,0,644
10.0.0.1,10.0.0.2,0,312065,4728,78,1,00:00:00:00:00:02,752374,9730,5,5,9695,9695,4824,4906,318570,433804,0,0,0,0,0,0,0,0,644
10.0.0.1,10.0.0.3,0,4967,75,2,1,00:00:00:00:00:03,752374,9730,5,5,9695,9695,4824,4906,318570,433804,0,0,0,0,0,0,0,0,644
10.0.0.3,10.0.0.1,0,6844,77,2,3,00:00:00:00:00:01,22595,264,5,5,9695,9695,132,132,12184,10411,0,0,0,0,0,0,0,0,644
10.0.0.3,10.0.0.1,0,6844,77,2,1,00:00:00:00:00:01,22881,267,3,3,232,232,93,174,8096,14785,0,0,0,0,0,0,0,0,644
10.0.0.1,10.0.0.3,0,4967,75,2,3,00:00:00:00:00:03,22595,264,3,3,232,232,132,132,10411,12184,0,0,0,0,0,0,0,0,644
10.0.0.2,10.0.0.1,0,417246,4730,79,2,00:00:00:00:00:01,740397,9575,5,5,9695,9695,4748,4827,418582,321815,0,0,0,0,0,0,0,0,645
10.0.0.1,10.0.0.2,0,312065,4728,79,1,00:00:00:00:00:02,752374,9730,5,5,9695,9695,4824,4906,318570,433804,0,0,0,0,0,0,0,0,645
10.0.0.1,10.0.0.3,0,4967,75,3,1,00:00:00:00:00:03,752374,9730,5,5,9695,9695,4824,4906,318570,433804,0,0,0,0,0,0,0,0,645
