src,dst,table_id,ip_bytes,ip_packet,ip_duration,in_port,dl_dst,port_bytes,port_packet,port_flow_count,table_active_count,table_lookup_count,table_matched_count,port_rx_packets,port_tx_packets,port_rx_bytes,port_tx_bytes,port_rx_dropped,port_tx_dropped,port_rx_errors,port_tx_errors,port_rx_frame_err,port_rx_over_err,port_rx_crc_err,port_collisions,port_duration_sec
10.0.0.1,internet,0,83,1,1,1,52:75:9b:69:f1:fc,1552,20,2,5,5273,5270,141,264,11245,136802,0,0,0,0,0,0,0,0,99
10.0.0.1,internet,0,83,1,2,1,52:75:9b:69:f1:fc,1469,19,1,4,5273,5270,141,264,11245,136802,0,0,0,0,0,0,0,0,100
10.0.0.1,internet,0,54,1,0,1,52:75:9b:69:f1:fc,54,1,1,4,5280,5277,142,268,11299,137018,0,0,0,0,0,0,0,0,101
10.0.0.4,internet,0,83,1,0,3,52:75:9b:69:f1:fc,83,1,3,5,2906,2906,342,517,29235,420544,0,0,0,0,0,0,0,0,101
10.0.0.1,internet,0,54,1,1,1,52:75:9b:69:f1:fc,54,1,1,12,5342,5339,142,268,11299,137018,0,0,0,0,0,0,0,0,102
10.0.0.4,internet,0,83,1,1,3,52:75:9b:69:f1:fc,1747,16,5,10,2960,2960,368,561,31747,427160,0,0,0,0,0,0,0,0,102
10.0.0.1,internet,0,54,1,2,1,52:75:9b:69:f1:fc,54,1,1,9,5369,5366,142,268,11299,137018,0,0,0,0,0,0,0,0,103
10.0.0.4,internet,0,1163,12,1,3,52:75:9b:69:f1:fc,2426,26,4,9,2983,2983,371,565,31909,427424,0,0,0,0,0,0,0,0,103
10.0.0.4,internet,0,1263,14,2,3,52:75:9b:69:f1:fc,1263,14,1,3,2983,2983,371,565,31909,427424,0,0,0,0,0,0,0,0,104
10.0.0.2,internet,0,80,1,0,2,52:75:9b:69:f1:fc,954,6,3,6,5392,5389,970,1278,82646,1774506,0,0,0,0,0,0,0,0,106
10.0.0.2,internet,0,80,1,1,2,52:75:9b:69:f1:fc,1566,14,3,6,5414,5411,982,1290,83558,1776282,0,0,0,0,0,0,0,0,107
10.0.0.2,internet,0,1568,18,2,2,52:75:9b:69:f1:fc,1568,18,1,3,5429,5426,985,1294,83720,1776546,0,0,0,0,0,0,0,0,108
10.0.0.2,internet,0,1568,18,3,2,52:75:9b:69:f1:fc,1568,18,1,3,5429,5426,985,1294,83720,1776546,0,0,0,0,0,0,0,0,109
10.0.0.3,internet,0,80,1,0,2,52:75:9b:69:f1:fc,424,3,3,5,2999,2999,966,1256,81862,3001154,0,0,0,0,0,0,0,0,111
10.0.0.3,internet,0,80,1,1,2,52:75:9b:69:f1:fc,8896,95,5,10,3212,3212,1058,1368,90074,3163526,0,0,0,0,0,0,0,0,112
10.0.0.3,internet,0,1160,12,2,2,52:75:9b:69:f1:fc,9044,98,4,8,3220,3220,1062,1372,90302,3163790,0,0,0,0,0,0,0,0,113
10.0.0.3,internet,0,6970,81,2,2,52:75:9b:69:f1:fc,6970,81,1,3,3220,3220,1062,1372,90302,3163790,0,0,0,0,0,0,0,0,114
10.0.0.3,internet,0,94,1,0,2,52:75:9b:69:f1:fc,94,1,1,3,3226,3226,1064,1376,90490,3164414,0,0,0,0,0,0,0,0,115
10.0.0.3,internet,0,94,1,1,2,52:75:9b:69:f1:fc,278,2,3,6,3245,3245,1070,1389,91272,3166328,0,0,0,0,0,0,0,0,116
10.0.0.3,internet,0,94,1,2,2,52:75:9b:69:f1:fc,278,2,3,6,3245,3245,1070,1389,91272,3166328,0,0,0,0,0,0,0,0,117
10.0.0.1,internet,0,83,1,0,1,52:75:9b:69:f1:fc,83,1,2,4,5702,5699,147,278,11651,138362,0,0,0,0,0,0,0,0,118
10.0.0.1,internet,0,83,1,1,1,52:75:9b:69:f1:fc,1961,16,5,10,5948,5945,313,462,25878,457650,0,0,0,0,0,0,0,0,119
10.0.0.1,internet,0,83,1,2,1,52:75:9b:69:f1:fc,28140,361,5,8,6460,6457,516,667,41040,968168,0,0,0,0,0,0,0,0,120
10.0.0.1,internet,0,26894,348,2,1,52:75:9b:69:f1:fc,26894,348,1,3,6460,6457,516,667,41040,968168,0,0,0,0,0,0,0,0,121
10.0.0.4,internet,0,80,1,0,3,52:75:9b:69:f1:fc,80,1,2,5,3264,3264,378,586,32679,429298,0,0,0,0,0,0,0,0,122
10.0.0.4,internet,0,80,1,1,3,52:75:9b:69:f1:fc,5255,55,5,10,3401,3401,435,662,38202,458170,0,0,0,0,0,0,0,0,123
10.0.0.4,internet,0,80,1,2,3,52:75:9b:69:f1:fc,5255,55,5,10,3401,3401,435,662,38202,458170,0,0,0,0,0,0,0,0,124
10.0.0.1,internet,0,82,1,0,1,52:75:9b:69:f1:fc,508,4,3,5,6629,6626,525,680,42200,969606,0,0,0,0,0,0,0,0,126
10.0.0.1,internet,0,82,1,1,1,52:75:9b:69:f1:fc,4927,44,5,10,6745,6742,565,749,46361,1001425,0,0,0,0,0,0,0,0,127
10.0.0.1,internet,0,1126,12,2,1,52:75:9b:69:f1:fc,5511,52,4,9,6766,6763,574,762,47027,1002420,0,0,0,0,0,0,0,0,128
10.0.0.1,internet,0,3413,34,2,1,52:75:9b:69:f1:fc,3413,34,1,3,6767,6764,574,763,47027,1002527,0,0,0,0,0,0,0,0,129
10.0.0.4,internet,0,78,1,0,3,52:75:9b:69:f1:fc,570,4,3,6,3431,3431,445,683,39564,460259,0,0,0,0,0,0,0,0,136
10.0.0.4,internet,0,78,1,1,3,52:75:9b:69:f1:fc,28189,357,5,10,4159,4159,909,1163,75449,1721915,0,0,0,0,0,0,0,0,137
10.0.0.4,internet,0,78,1,2,3,52:75:9b:69:f1:fc,36217,465,5,10,4375,4375,909,1163,75449,1721915,0,0,0,0,0,0,0,0,138
10.0.0.4,internet,0,34459,449,2,3,52:75:9b:69:f1:fc,34459,449,1,3,4375,4375,909,1163,75449,1721915,0,0,0,0,0,0,0,0,139
10.0.0.2,internet,0,80,1,0,2,52:75:9b:69:f1:fc,80,1,1,5,7757,7754,996,1311,84939,1778179,0,0,0,0,0,0,0,0,140
10.0.0.2,internet,0,80,1,1,2,52:75:9b:69:f1:fc,2086,17,5,10,8063,8060,1139,1479,95252,2052563,0,0,0,0,0,0,0,0,141
10.0.0.2,internet,0,80,1,2,2,52:75:9b:69:f1:fc,10318,142,5,10,8070,8067,1139,1479,95252,2052563,0,0,0,0,0,0,0,0,142
10.0.0.2,internet,0,8911,128,2,2,52:75:9b:69:f1:fc,8911,128,1,3,8070,8067,1139,1479,95252,2052563,0,0,0,0,0,0,0,0,143
10.0.0.1,internet,0,82,1,0,1,52:75:9b:69:f1:fc,82,1,1,4,8082,8079,578,775,47307,1004027,0,0,0,0,0,0,0,0,145
10.0.0.1,internet,0,82,1,1,1,52:75:9b:69:f1:fc,6024,58,7,14,8241,8238,661,887,55889,1062387,0,0,0,0,0,0,0,0,146
10.0.0.1,internet,0,82,1,2,1,52:75:9b:69:f1:fc,16606,195,7,14,8522,8519,780,1011,64751,1376831,0,0,0,0,0,0,0,0,147
10.0.0.1,internet,0,11297,140,2,1,52:75:9b:69:f1:fc,11297,140,1,3,8522,8519,780,1011,64751,1376831,0,0,0,0,0,0,0,0,148
10.0.0.2,internet,0,79,1,0,2,52:75:9b:69:f1:fc,79,1,1,2,8524,8521,1146,1489,96057,2053651,0,0,0,0,0,0,0,0,153
10.0.0.2,internet,0,79,1,1,2,52:75:9b:69:f1:fc,2496,19,5,10,8593,8590,1188,1545,100681,2080163,0,0,0,0,0,0,0,0,154
10.0.0.2,internet,0,79,1,2,2,52:75:9b:69:f1:fc,8663,96,5,10,8746,8743,1405,1761,116947,4200491,0,0,0,0,0,0,0,0,155
10.0.0.2,internet,0,19110,244,2,2,52:75:9b:69:f1:fc,19110,244,1,3,9074,9071,1408,1765,117109,4200755,0,0,0,0,0,0,0,0,156
10.0.0.2,internet,0,19110,244,3,2,52:75:9b:69:f1:fc,19110,244,1,3,9074,9071,1408,1765,117109,4200755,0,0,0,0,0,0,0,0,157
10.0.0.2,internet,0,80,1,0,2,52:75:9b:69:f1:fc,80,1,1,2,9076,9073,1414,1773,117847,4201763,0,0,0,0,0,0,0,0,161
10.0.0.2,internet,0,80,1,1,2,52:75:9b:69:f1:fc,6056,59,7,14,9247,9244,1499,1897,126249,4242491,0,0,0,0,0,0,0,0,162
10.0.0.2,internet,0,80,1,2,2,52:75:9b:69:f1:fc,8090,81,7,14,9297,9294,1499,1897,126249,4242491,0,0,0,0,0,0,0,0,163
10.0.0.2,internet,0,2749,25,2,2,52:75:9b:69:f1:fc,2749,25,1,3,9297,9294,1499,1897,126249,4242491,0,0,0,0,0,0,0,0,164
10.0.0.1,internet,0,82,1,0,1,52:75:9b:69:f1:fc,82,1,1,3,9300,9297,786,1019,65367,1377755,0,0,0,0,0,0,0,0,165
10.0.0.2,internet,0,66,1,0,2,52:75:9b:69:f1:fc,66,1,1,7,9323,9320,1501,1901,126381,4242707,0,0,0,0,0,0,0,0,165
10.0.0.1,internet,0,82,1,1,1,52:75:9b:69:f1:fc,1466,16,3,8,9351,9348,800,1039,66625,1381223,0,0,0,0,0,0,0,0,166
10.0.0.2,internet,0,132,2,1,2,52:75:9b:69:f1:fc,132,2,1,8,9351,9348,1501,1901,126381,4242707,0,0,0,0,0,0,0,0,166
10.0.0.1,internet,0,82,1,2,1,52:75:9b:69:f1:fc,1466,16,3,8,9351,9348,800,1039,66625,1381223,0,0,0,0,0,0,0,0,167
10.0.0.2,internet,0,132,2,2,2,52:75:9b:69:f1:fc,132,2,1,8,9351,9348,1501,1901,126381,4242707,0,0,0,0,0,0,0,0,167
10.0.0.3,internet,0,81,1,0,2,52:75:9b:69:f1:fc,81,1,1,2,4379,4379,1076,1405,92003,3167979,0,0,0,0,0,0,0,0,168
10.0.0.3,internet,0,81,1,1,2,52:75:9b:69:f1:fc,2272,19,5,10,4448,4448,1111,1461,95816,3187319,0,0,0,0,0,0,0,0,169
10.0.0.3,internet,0,81,1,2,2,52:75:9b:69:f1:fc,19786,289,5,10,4994,4994,1370,1721,112106,3486531,0,0,0,0,0,0,0,0,170
10.0.0.3,internet,0,18355,276,2,2,52:75:9b:69:f1:fc,18355,276,1,3,5001,5001,1370,1721,112106,3486531,0,0,0,0,0,0,0,0,171
10.0.0.3,internet,0,18355,276,3,2,52:75:9b:69:f1:fc,18355,276,1,3,5001,5001,1370,1721,112106,3486531,0,0,0,0,0,0,0,0,172
10.0.0.2,internet,0,82,1,0,2,52:75:9b:69:f1:fc,82,1,1,2,9979,9976,1510,1909,127411,4243539,0,0,0,0,0,0,0,0,173
10.0.0.2,internet,0,82,1,1,2,52:75:9b:69:f1:fc,3087,34,5,10,10085,10082,1545,1963,130534,4262191,0,0,0,0,0,0,0,0,174
10.0.0.2,internet,0,82,1,2,2,52:75:9b:69:f1:fc,3087,34,5,10,10085,10082,1545,1963,130534,4262191,0,0,0,0,0,0,0,0,175
10.0.0.3,internet,0,81,1,0,2,52:75:9b:69:f1:fc,81,1,1,2,5005,5005,1373,1722,112310,3486573,0,0,0,0,0,0,0,0,176
10.0.0.3,internet,0,81,1,1,2,52:75:9b:69:f1:fc,1056,7,3,6,5028,5028,1408,1766,115483,3507421,0,0,0,0,0,0,0,0,177
10.0.0.3,internet,0,81,1,2,2,52:75:9b:69:f1:fc,9312,115,3,6,5244,5244,1516,1874,123763,3615009,0,0,0,0,0,0,0,0,178
10.0.0.3,internet,0,11061,142,2,2,52:75:9b:69:f1:fc,11061,142,1,3,5307,5307,1519,1878,123925,3615273,0,0,0,0,0,0,0,0,179
10.0.0.3,internet,0,11061,142,3,2,52:75:9b:69:f1:fc,11061,142,1,3,5307,5307,1519,1878,123925,3615273,0,0,0,0,0,0,0,0,180
10.0.0.1,internet,0,87,1,0,1,52:75:9b:69:f1:fc,1969,16,5,10,10459,10456,847,1112,71493,1403825,0,0,0,0,0,0,0,0,182
10.0.0.1,internet,0,87,1,1,1,52:75:9b:69:f1:fc,13474,165,5,10,10764,10761,974,1240,80955,1708329,0,0,0,0,0,0,0,0,183
10.0.0.1,internet,0,12220,152,2,1,52:75:9b:69:f1:fc,12220,152,1,4,10766,10763,974,1240,80955,1708329,0,0,0,0,0,0,0,0,184
10.0.0.3,internet,0,90,1,0,2,52:75:9b:69:f1:fc,90,1,3,5,5321,5321,1528,1890,125160,3616533,0,0,0,0,0,0,0,0,184
10.0.0.3,internet,0,90,1,0,2,52:75:9b:69:f1:fc,5255,53,7,14,5454,5454,1595,1978,131159,3669773,0,0,0,0,0,0,0,0,185
10.0.0.3,internet,0,90,1,1,2,52:75:9b:69:f1:fc,11669,149,7,14,5654,5654,1678,2066,136683,3865769,0,0,0,0,0,0,0,0,186
10.0.0.3,internet,0,7093,99,2,2,52:75:9b:69:f1:fc,7093,99,1,3,5654,5654,1678,2066,136683,3865769,0,0,0,0,0,0,0,0,187
10.0.0.3,internet,0,82,1,0,2,52:75:9b:69:f1:fc,1778,20,2,5,5704,5704,1700,2094,138617,3884997,0,0,0,0,0,0,0,0,189
10.0.0.3,internet,0,82,1,1,2,52:75:9b:69:f1:fc,1778,20,2,5,5704,5704,1700,2094,138617,3884997,0,0,0,0,0,0,0,0,190
10.0.0.2,internet,0,0,0,0,2,52:75:9b:69:f1:fc,552,3,3,8,11192,11189,1556,1980,132012,4264729,0,0,0,0,0,0,0,0,193
10.0.0.3,internet,0,66,1,1,2,52:75:9b:69:f1:fc,66,1,1,3,5709,5709,1701,2098,138683,3885213,0,0,0,0,0,0,0,0,193
10.0.0.2,internet,0,0,0,1,2,52:75:9b:69:f1:fc,552,3,3,8,11192,11189,1556,1980,132012,4264729,0,0,0,0,0,0,0,0,194
10.0.0.3,internet,0,66,1,2,2,52:75:9b:69:f1:fc,66,1,1,3,5709,5709,1701,2098,138683,3885213,0,0,0,0,0,0,0,0,194
10.0.0.2,internet,0,80,1,0,2,52:75:9b:69:f1:fc,940,9,3,6,11225,11222,1574,2012,133612,4268621,0,0,0,0,0,0,0,0,197
10.0.0.2,internet,0,80,1,1,2,52:75:9b:69:f1:fc,8753,102,4,9,11443,11440,1774,2236,149423,4672849,0,0,0,0,0,0,0,0,198
